epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.48298,1.8433486394500733,0.001,0.79562,0.91536,0.5157,1.847725758075714,0.8243,0.9332
1,0.65768,1.3172508338546753,0.001,0.90056,0.968,0.6741,1.3006512917518616,0.8833,0.9598
2,0.71546,1.1212480699539185,0.001,0.92212,0.97672,0.6805,1.2122007351398467,0.9207,0.9794
3,0.7463,1.0104089904022218,0.001,0.93742,0.98182,0.724,1.090817009449005,0.9195,0.973
4,0.76642,0.9352764157867431,0.001,0.9452,0.98434,0.7048,1.1553156653404235,0.91,0.972
5,0.78416,0.8844031681060791,0.001,0.9502,0.98708,0.7499,1.0132248604297638,0.9355,0.9766
6,0.79654,0.8422302007865906,0.001,0.95556,0.98798,0.6993,1.1632768521308898,0.9174,0.9738
7,0.80708,0.808918513469696,0.001,0.95958,0.9892,0.7928,0.8672602154254914,0.9501,0.987
8,0.81562,0.7792248542785645,0.001,0.96254,0.99048,0.7447,1.0525849341392517,0.9237,0.9713
9,0.82144,0.7600613258743286,0.001,0.96406,0.99078,0.7798,0.8707092547893525,0.9576,0.988
10,0.82798,0.7378600289154053,0.001,0.96542,0.99126,0.8014,0.836184228181839,0.9579,0.9881
11,0.83464,0.7250728035736084,0.001,0.96758,0.99172,0.8124,0.8024283129692078,0.9591,0.9894
12,0.841,0.7022503637504578,0.001,0.96958,0.99264,0.7775,0.9236238017082214,0.9449,0.9807
13,0.84296,0.6907497005271912,0.001,0.97132,0.99274,0.7756,0.8985342142105103,0.9465,0.9844
14,0.847,0.6798511247062683,0.001,0.97186,0.99356,0.8056,0.8237021305084229,0.953,0.9875
15,0.85226,0.6639884141349792,0.001,0.97348,0.9937,0.7907,0.8749877099514007,0.9527,0.9873
16,0.85674,0.6528400708007812,0.0003162278,0.97458,0.99452,0.8111,0.8174800453186035,0.9568,0.9915
17,0.86224,0.6397198979949951,0.001,0.97592,0.9944,0.8073,0.8011223817825317,0.9566,0.9897
18,0.86254,0.6321264841461182,0.001,0.97626,0.99462,0.8372,0.721368814945221,0.9681,0.9911
19,0.86502,0.6268033896064759,0.001,0.97602,0.9948,0.7208,1.1992855218887328,0.9181,0.975
20,0.86826,0.6151302892112732,0.001,0.97824,0.9947,0.7942,0.8967089503288269,0.9592,0.9895
21,0.87246,0.607797604751587,0.001,0.9781,0.99514,0.7555,1.0161110282421113,0.9324,0.9797
22,0.87268,0.6015709074020386,0.001,0.97844,0.99542,0.7611,0.9760509436130523,0.9382,0.9817
23,0.87622,0.5980121424865723,0.001,0.98008,0.99518,0.8614,0.6429445245742798,0.9739,0.9937
24,0.87556,0.5926982334804535,0.001,0.9804,0.9955,0.8016,0.8817026740074158,0.9569,0.9872
25,0.8803,0.5824990836238861,0.001,0.98044,0.99544,0.8549,0.6844170125961304,0.9732,0.9927
26,0.88034,0.5792617145156861,0.001,0.9803,0.99544,0.8435,0.7046669197082519,0.9668,0.9907
27,0.88364,0.5722826138114929,0.001,0.98122,0.99562,0.8331,0.7366760075569153,0.9675,0.9917
28,0.88166,0.573598932685852,0.0003162278,0.98098,0.99626,0.8178,0.8456916570663452,0.9652,0.9915
29,0.88534,0.5642061842727661,0.001,0.98132,0.99608,0.8386,0.7077176696300507,0.9729,0.9947
30,0.8852,0.5628248866271973,0.001,0.98256,0.99602,0.8289,0.7746608264923096,0.9613,0.9875
31,0.88768,0.553992380065918,0.001,0.98274,0.99598,0.808,0.8288372592449188,0.9619,0.9886
32,0.88802,0.5563870049476624,0.001,0.98284,0.9965,0.8656,0.6315696487903595,0.9748,0.9939
33,0.892,0.5453260704421997,0.001,0.98398,0.99676,0.8347,0.746161945438385,0.962,0.9899
34,0.89092,0.5474776535129547,0.001,0.98368,0.99624,0.8533,0.6799730480670929,0.9701,0.9911
35,0.89216,0.5440978380775452,0.001,0.98338,0.99696,0.829,0.7683923439502716,0.9612,0.9882
36,0.89208,0.5422243514823913,0.001,0.98462,0.99668,0.8141,0.7826803586483002,0.9581,0.9882
37,0.89166,0.5407946250915527,0.0003162278,0.98458,0.99654,0.8534,0.6804072434425354,0.9709,0.9917
38,0.895,0.5344509992027283,0.001,0.98494,0.99656,0.8566,0.670373192024231,0.9725,0.9938
39,0.8959,0.5325219747924804,0.001,0.98494,0.99696,0.8365,0.7549043392181396,0.9628,0.9913
40,0.89702,0.5284276610374451,0.001,0.98462,0.99686,0.8531,0.678191411614418,0.9705,0.9928
41,0.89806,0.5245690787887574,0.001,0.98522,0.99694,0.8373,0.7472904625892639,0.9692,0.991
42,0.89658,0.5253949819946289,0.0003162278,0.98602,0.99698,0.8624,0.6381924227714538,0.9755,0.9947
43,0.8992,0.52420737783432,0.001,0.98536,0.99686,0.8471,0.686662228012085,0.9716,0.9928
44,0.8982,0.5232828987503052,0.001,0.98576,0.99708,0.8633,0.6545104086875916,0.9752,0.9934
45,0.90078,0.5187133786582947,0.001,0.98586,0.99714,0.8164,0.820909159040451,0.9657,0.9891
46,0.90132,0.5153806917762757,0.001,0.98596,0.99728,0.842,0.7027227443695069,0.9748,0.9941
47,0.9014,0.5142896042823791,0.0003162278,0.98596,0.99744,0.8515,0.6951874174594879,0.9695,0.9907
48,0.90212,0.5126378983497619,0.001,0.98596,0.99724,0.8202,0.8457766526699066,0.9616,0.9919
