epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.10942,4.014570222473145,0.001,0.2318,0.3147,0.1562,3.749347649383545,0.3061,0.4042
1,0.22342,3.318320604171753,0.001,0.40874,0.51066,0.2325,3.2434770221710205,0.4316,0.5443
2,0.29152,2.94730149269104,0.001,0.50358,0.61062,0.3099,2.8724475078582765,0.5257,0.634
3,0.34966,2.6853760682678223,0.001,0.56992,0.67238,0.3587,2.647689122390747,0.5741,0.678
4,0.39044,2.505419174118042,0.001,0.61358,0.71386,0.3411,2.861509333229065,0.5401,0.6305
5,0.42032,2.37545696144104,0.001,0.64702,0.74228,0.4148,2.4497458265304566,0.6321,0.7286
6,0.44584,2.263164817047119,0.001,0.67262,0.76852,0.3824,2.709181356048584,0.5982,0.6893
7,0.4679,2.18452809677124,0.001,0.69354,0.784,0.4692,2.1622546541213987,0.6947,0.7851
8,0.48264,2.1185897190093996,0.001,0.70976,0.79742,0.4532,2.2960714639663697,0.6763,0.7649
9,0.50054,2.0563202224731447,0.001,0.72454,0.8085,0.4916,2.085936653137207,0.7166,0.8038
10,0.51292,2.012753726577759,0.001,0.73648,0.81792,0.4787,2.1962841409683227,0.6997,0.7879
11,0.52832,1.9605237537384033,0.001,0.74778,0.82884,0.4833,2.2145763746261595,0.6972,0.7848
12,0.53796,1.9285250191497803,0.001,0.75348,0.83292,0.496,2.150034475517273,0.7082,0.7898
13,0.54926,1.8843765270233155,0.001,0.7657,0.84282,0.4969,2.131110312747955,0.7125,0.7982
14,0.5563,1.8612830889892578,0.001,0.77076,0.84654,0.5114,2.0792140468597413,0.7387,0.8127
15,0.56344,1.8361776739120483,0.001,0.77822,0.85372,0.5336,2.0138543853759767,0.7465,0.8234
16,0.57028,1.8089396864318847,0.001,0.78422,0.85654,0.4964,2.1500275966644287,0.7199,0.8058
17,0.57888,1.7846714463043214,0.001,0.78984,0.86218,0.5155,2.089912519645691,0.7278,0.8096
18,0.58566,1.755471050720215,0.001,0.79588,0.86738,0.4686,2.372345827102661,0.6912,0.7762
19,0.5913,1.7373983949661256,0.001,0.80092,0.87168,0.5225,2.0713775895118713,0.7453,0.8254
