epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.14272,4.634866762161255,0.001,0.29316,0.3842,0.1684,4.077684497833252,0.3266,0.4302
1,0.25434,3.4407733086395265,0.001,0.45408,0.56344,0.2822,3.309208186721802,0.4837,0.5936
2,0.3299,3.0093081424713133,0.001,0.55272,0.65822,0.3217,3.031430506324768,0.5537,0.663
3,0.3853,2.744331681060791,0.001,0.61226,0.71274,0.3771,2.7967664163589476,0.6025,0.7063
4,0.42492,2.5533814936065675,0.001,0.65618,0.7546,0.4187,2.611357370376587,0.6459,0.7434
5,0.45682,2.407211925125122,0.001,0.68686,0.78048,0.4504,2.4483950733184816,0.6749,0.7671
6,0.48662,2.2854736978912356,0.001,0.71392,0.8016,0.4673,2.4003530784606935,0.6957,0.7887
7,0.51,2.1855275972747803,0.001,0.73698,0.82132,0.4843,2.3232284553527833,0.7128,0.8024
8,0.53102,2.098346665840149,0.001,0.75408,0.83602,0.5073,2.2201169300079346,0.7271,0.8085
9,0.55044,2.0223485316467285,0.001,0.77042,0.84756,0.5284,2.1594297861099245,0.7438,0.8242
10,0.5629,1.9614996027374267,0.001,0.7809,0.85764,0.5149,2.1982308156967165,0.7336,0.8198
11,0.57872,1.9069459071731567,0.001,0.79274,0.86462,0.5074,2.2007187034606934,0.7484,0.8307
12,0.59424,1.8477486328125,0.001,0.80482,0.8743,0.4961,2.425665251636505,0.7124,0.7983
13,0.60418,1.807700302581787,0.001,0.81398,0.87966,0.5444,2.134302486419678,0.7568,0.833
14,0.61528,1.767831995162964,0.001,0.82064,0.88692,0.5309,2.1855474920272826,0.7447,0.8257
15,0.62118,1.727282525253296,0.001,0.8281,0.89272,0.5279,2.2058358889579774,0.7387,0.8201
16,0.6329,1.7005408502197266,0.001,0.83418,0.89626,0.5643,2.0142954790115355,0.7705,0.8453
17,0.6426,1.660617585296631,0.001,0.8416,0.90238,0.5638,2.053701565361023,0.7729,0.844
18,0.65016,1.63262678440094,0.001,0.84544,0.90576,0.5861,1.9460571670532227,0.7898,0.8631
19,0.65492,1.6111877300262452,0.001,0.85062,0.90888,0.5783,1.9508877583503723,0.7912,0.8642
20,0.66268,1.5812973593902588,0.001,0.8581,0.91306,0.5724,2.019541929912567,0.7829,0.8562
21,0.6675,1.560364978942871,0.001,0.86132,0.9163,0.5877,1.9161494638442993,0.8008,0.8711
22,0.67606,1.538083140335083,0.001,0.86426,0.91752,0.5924,1.9377553565979004,0.7944,0.8611
23,0.68044,1.518865458908081,0.001,0.86988,0.92194,0.6193,1.7717019309043884,0.8246,0.888
24,0.68642,1.4937306068801879,0.001,0.87328,0.92426,0.5936,1.9465109655380248,0.7995,0.8637
25,0.68922,1.4862067036056519,0.001,0.87512,0.9263,0.6179,1.7898921681404114,0.8162,0.8819
26,0.69598,1.459661411972046,0.001,0.87996,0.92844,0.6028,1.942578785419464,0.802,0.8668
27,0.69958,1.4528892201995849,0.001,0.8795,0.92856,0.6035,1.9421331534385682,0.8062,0.871
28,0.70132,1.4361740687561035,0.0003162278,0.88446,0.93136,0.6049,1.8914910680770873,0.8081,0.8714
29,0.7078,1.4169342554092408,0.001,0.88688,0.93468,0.6288,1.772175226688385,0.8252,0.8885
30,0.7127,1.401209289855957,0.001,0.89026,0.93658,0.6124,1.9242871338844298,0.817,0.8799
31,0.7154,1.3927287281799317,0.001,0.89132,0.93772,0.6488,1.715203345680237,0.8314,0.8953
32,0.7208,1.3766331749725342,0.001,0.89526,0.93872,0.6131,1.8872959154129028,0.8135,0.8767
33,0.72132,1.371556547203064,0.001,0.89668,0.94086,0.6341,1.7804839735984803,0.8303,0.8912
34,0.72386,1.3521974823379517,0.001,0.89854,0.94198,0.6251,1.8381052064895629,0.8246,0.8867
35,0.7293,1.3429253130722045,0.001,0.89988,0.943,0.6174,1.847922719192505,0.8225,0.8851
36,0.73052,1.334570654220581,0.0003162278,0.90222,0.94442,0.6299,1.8306440695762634,0.828,0.8867
37,0.73282,1.3241892077255248,0.001,0.90474,0.94592,0.6458,1.7314519762039184,0.8356,0.8945
38,0.73768,1.3151972030258179,0.001,0.90556,0.94618,0.6433,1.7601982663154603,0.8362,0.8947
39,0.73934,1.3076023625946045,0.001,0.90566,0.94736,0.6203,1.8695900089263917,0.8178,0.8847
40,0.74294,1.2918866890716554,0.001,0.90922,0.94946,0.6356,1.8154664449691773,0.8256,0.8902
41,0.74632,1.2845696330261231,0.0003162278,0.90938,0.95072,0.6407,1.8057501083374023,0.8349,0.8929
42,0.7473,1.2843459638214112,0.001,0.91118,0.95056,0.6393,1.811703837776184,0.8351,0.8917
43,0.74862,1.2735500595474243,0.001,0.91268,0.9528,0.6272,1.874910255908966,0.8198,0.8823
44,0.75154,1.263665290184021,0.001,0.91232,0.95178,0.6295,1.8877116167068482,0.8146,0.882
45,0.7525,1.258472741203308,0.001,0.91486,0.9533,0.6309,1.8362450976371765,0.8224,0.8889
46,0.75634,1.2493436907577515,0.0003162278,0.9171,0.9548,0.6433,1.7708670638084412,0.8363,0.8952
47,0.75872,1.2411468340682983,0.001,0.91852,0.95504,0.6226,1.888983944606781,0.8165,0.8806
48,0.76004,1.2362085974121093,0.001,0.91796,0.95588,0.6528,1.7507694415092467,0.8411,0.8978
49,0.76116,1.2275806038284303,0.001,0.92046,0.95706,0.6233,1.9277807967185974,0.8185,0.8796
50,0.76316,1.2255911103057862,0.001,0.92178,0.95794,0.6505,1.791517257499695,0.8371,0.8942
51,0.76608,1.2192081041717528,0.0003162278,0.92148,0.95742,0.645,1.8081744983673096,0.8367,0.895
52,0.76624,1.2086708937072754,0.001,0.92408,0.95882,0.6442,1.7653169659614563,0.8394,0.8963
53,0.77034,1.2038061814498902,0.001,0.92292,0.9591,0.6237,1.9919716156959533,0.8135,0.8774
54,0.77312,1.1947414031600951,0.001,0.9239,0.95974,0.674,1.6487159605026245,0.8556,0.9092
55,0.7673,1.202167251815796,0.001,0.92574,0.9602,0.6551,1.7082476098060608,0.8453,0.9057
56,0.77482,1.1836691345977783,0.001,0.92786,0.96272,0.6562,1.745372940158844,0.8403,0.9005
57,0.77256,1.1851483530807496,0.001,0.92842,0.9621,0.6612,1.7270984775543212,0.8454,0.9009
58,0.77448,1.1811636053466796,0.001,0.92764,0.9618,0.6594,1.7680891578674316,0.839,0.8947
59,0.77766,1.1723621438217162,0.0003162278,0.9301,0.96364,0.6675,1.7025148215770722,0.8495,0.9038
60,0.77812,1.1689457825851441,0.001,0.9298,0.9634,0.6716,1.6861545594215392,0.8507,0.9013
61,0.7782,1.1624179777908326,0.001,0.9321,0.96402,0.6575,1.797331980228424,0.841,0.8957
62,0.78412,1.1576748469543456,0.001,0.93278,0.96538,0.6664,1.7005904912948608,0.8491,0.901
63,0.78562,1.1516047875213622,0.001,0.9341,0.9653,0.666,1.7525720705032348,0.8469,0.8982
64,0.78312,1.1540033893203736,0.0003162278,0.93304,0.96488,0.6658,1.7363830011367798,0.8471,0.9013
65,0.78602,1.1498161460113525,0.001,0.93528,0.96676,0.6671,1.7376783179283142,0.8466,0.9025
66,0.78826,1.1410084679412842,0.001,0.93604,0.96798,0.6694,1.7031633208274841,0.852,0.9068
67,0.78842,1.1374574325942992,0.001,0.93672,0.96726,0.6668,1.6969949087142944,0.8509,0.9069
68,0.79068,1.1349038054656981,0.001,0.93682,0.96852,0.6502,1.8099124057769775,0.8422,0.8947
69,0.78912,1.1364260705184936,0.0003162278,0.93686,0.96714,0.6807,1.6605848888397217,0.8538,0.9076
70,0.79338,1.1247818990325928,0.001,0.93736,0.96868,0.6524,1.8227354119300843,0.8427,0.9014
71,0.79324,1.1220138898086547,0.001,0.93782,0.9671,0.6551,1.8122639135360719,0.8397,0.9003
72,0.79298,1.121409361038208,0.001,0.93868,0.96894,0.6747,1.7346732657432555,0.8547,0.905
73,0.79506,1.1160844021606446,0.001,0.93906,0.96954,0.6784,1.6896742129325866,0.8528,0.9096
74,0.79634,1.1148170054626465,0.0003162278,0.9403,0.9692,0.6754,1.7156917126655578,0.8523,0.9072
75,0.79648,1.1108549548721314,0.001,0.94084,0.97018,0.6659,1.7755914588928223,0.8472,0.9009
76,0.79896,1.108900700302124,0.001,0.93934,0.97038,0.6597,1.8298716255187988,0.8412,0.8959
77,0.79774,1.1062634598541259,0.001,0.94072,0.97068,0.6735,1.7295069952011108,0.8525,0.91
78,0.79892,1.0990240741348267,0.001,0.9422,0.97146,0.673,1.7190211738586425,0.8544,0.9072
79,0.8031,1.0922407497787476,0.0003162278,0.94264,0.97084,0.6629,1.7726320931434632,0.8484,0.9023
80,0.80344,1.0920982314109802,0.001,0.94566,0.97278,0.6543,1.858361951828003,0.8361,0.8927
81,0.87214,0.8730048683738708,1e-04,0.97128,0.98694,0.7305,1.460127933883667,0.8888,0.9325
82,0.8981,0.7870070938110352,1e-04,0.98062,0.99194,0.7284,1.4432291664123535,0.8909,0.9341
83,0.90728,0.7496728305244446,1e-04,0.98288,0.99308,0.7295,1.4401618239402771,0.89,0.9335
84,0.91684,0.715027296333313,1e-04,0.98578,0.99464,0.7325,1.4279175081253053,0.8931,0.9348
85,0.92168,0.6927119104385376,1e-04,0.98782,0.99494,0.731,1.4446725549697876,0.8906,0.9321
86,0.92632,0.6705751174545288,1e-04,0.98932,0.99598,0.7346,1.4336565939426422,0.8926,0.9339
87,0.92764,0.6576206644058228,1e-04,0.98946,0.99634,0.734,1.4269707409858703,0.892,0.9322
88,0.93426,0.6355666379737854,1e-04,0.99038,0.99646,0.7339,1.4283440183639526,0.8938,0.9345
89,0.93512,0.6215953678131103,1e-04,0.99146,0.99704,0.7337,1.4432378685474396,0.8903,0.9338
90,0.93828,0.6072007446670532,1e-04,0.99204,0.99718,0.7315,1.4343481620311738,0.8916,0.9343
91,0.93916,0.5949100403976441,1e-04,0.99252,0.99744,0.7328,1.449208547925949,0.8882,0.9306
92,0.94264,0.5831974872207641,3.1622774e-05,0.99292,0.99772,0.7343,1.4288823476791381,0.8916,0.9333
93,0.94408,0.5710388869667054,1e-04,0.99316,0.9979,0.7301,1.4504808853149413,0.8916,0.9317
94,0.94826,0.556399823513031,1e-04,0.99444,0.9982,0.7345,1.4567673038005828,0.8882,0.9319
95,0.94736,0.5505575049781799,1e-04,0.99376,0.99816,0.7353,1.4408316069602967,0.8915,0.9322
96,0.94892,0.5399245463371277,1e-04,0.99464,0.9983,0.7325,1.4502226031303407,0.8907,0.9331
97,0.95104,0.528945596408844,3.1622774e-05,0.995,0.99832,0.7314,1.4523225771903991,0.8911,0.9333
98,0.95138,0.5194014611244202,1e-04,0.99548,0.99876,0.7329,1.449211886405945,0.8915,0.9312
99,0.95364,0.5114863450813294,1e-04,0.99594,0.99886,0.7358,1.4425045320034027,0.8917,0.934
