epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.494,2.543892095222473,0.001,0.81292,0.9266,0.5165,2.0577052520751953,0.8073,0.9332
1,0.62958,1.5052259873580933,0.001,0.89356,0.9654,0.6165,1.5287315468788147,0.8963,0.968
2,0.69134,1.2758019869613648,0.001,0.91752,0.97574,0.6779,1.2994014108657836,0.919,0.9766
3,0.7267,1.1459782302856445,0.001,0.93296,0.98094,0.7079,1.1988040192604066,0.9281,0.9785
4,0.74908,1.0560513967704772,0.001,0.94038,0.98334,0.7262,1.1114953246593475,0.9365,0.9815
5,0.76674,0.9814627167892456,0.001,0.9489,0.98632,0.7341,1.1591587204933167,0.9291,0.9747
6,0.781,0.9275712214851379,0.001,0.95326,0.98732,0.755,1.000227691268921,0.9473,0.9872
7,0.79374,0.8824246091651916,0.001,0.95618,0.98868,0.778,0.9311192050933838,0.9497,0.988
8,0.80356,0.842611736164093,0.001,0.96048,0.9903,0.7285,1.112617911672592,0.9252,0.976
9,0.8149,0.8032837262916565,0.001,0.96304,0.9904,0.7809,0.9142822689533233,0.9534,0.9886
10,0.82198,0.7752648538589477,0.001,0.9646,0.99158,0.7724,1.02285244679451,0.9502,0.9846
11,0.82694,0.7520934309005737,0.001,0.96704,0.99214,0.7863,0.8819095467090606,0.9558,0.9885
12,0.83458,0.7290807631874084,0.001,0.96944,0.99282,0.7572,1.0081132528305055,0.9424,0.9833
13,0.84034,0.7113828782463074,0.001,0.96992,0.99278,0.7855,0.8812083140850067,0.9555,0.9867
14,0.84332,0.6965493274879455,0.001,0.97058,0.99258,0.7489,0.9976304058551788,0.9349,0.9796
15,0.84564,0.6835511121463775,0.001,0.9717,0.9937,0.8083,0.8463533583641052,0.9517,0.9892
16,0.85316,0.6609598777580261,0.001,0.97436,0.9939,0.8281,0.7472721751689911,0.9672,0.9915
17,0.85368,0.6509505830478668,0.001,0.97482,0.99418,0.8022,0.8241883157253266,0.9615,0.9897
18,0.85782,0.6374511770439147,0.001,0.97522,0.99438,0.8049,0.831854090309143,0.9611,0.9898
19,0.86146,0.6288416248130798,0.001,0.97594,0.99478,0.8244,0.7583903027057648,0.96,0.9901
20,0.8636,0.6179684440994263,0.001,0.97734,0.9951,0.817,0.7944890232086181,0.9632,0.9905
21,0.8657,0.6077507784366608,0.0003162278,0.9781,0.99484,0.824,0.7577182504653931,0.9632,0.9892
22,0.8713,0.5939820941543579,0.001,0.9795,0.99558,0.7221,1.2086895617961884,0.9632,0.9906
23,0.87148,0.5905097257995605,0.001,0.98038,0.9959,0.8326,0.7523140573978424,0.9693,0.9926
24,0.87632,0.5768908917236328,0.001,0.98054,0.99546,0.8299,0.7871550377607346,0.9691,0.9925
25,0.87824,0.5710739434051514,0.001,0.98086,0.99588,0.8269,0.7434701611995697,0.9668,0.9931
26,0.87932,0.5666161881256103,0.001,0.9814,0.99604,0.8651,0.6424981394529342,0.9782,0.9946
27,0.87864,0.5641622881507874,0.001,0.98118,0.99576,0.8434,0.6940716760396958,0.9735,0.994
28,0.88216,0.5563365030288696,0.001,0.9818,0.9959,0.8412,0.6929818249702454,0.9739,0.9933
29,0.88658,0.5440437750911713,0.001,0.98254,0.99654,0.7914,0.911231923699379,0.9581,0.9905
30,0.88842,0.5397964014053345,0.001,0.98328,0.99626,0.7878,0.8807327867031097,0.963,0.9916
31,0.88712,0.5369369871139527,0.0003162278,0.98284,0.99668,0.8163,0.8047292769908905,0.9636,0.9922
32,0.88682,0.5381026263618469,0.001,0.98344,0.99632,0.8528,0.6647938380718231,0.974,0.9949
33,0.89026,0.5272395989322662,0.001,0.9836,0.99622,0.8475,0.6833984007835389,0.9764,0.9958
34,0.8929,0.5228391489124298,0.001,0.9845,0.99678,0.8442,0.7148347136259079,0.9739,0.9941
35,0.8926,0.5198341976356506,0.001,0.9845,0.997,0.8481,0.6903208888530731,0.9716,0.9946
36,0.89334,0.5158388733768463,0.0003162278,0.9849,0.99658,0.8503,0.6663583039283753,0.973,0.9945
37,0.89314,0.5141721670722962,0.001,0.98424,0.99654,0.8477,0.6708481137037278,0.9724,0.994
38,0.89664,0.5046536248493194,0.001,0.98628,0.99716,0.8402,0.7285191732406616,0.9675,0.9914
39,0.8958,0.5041332107448578,0.001,0.98566,0.99722,0.8511,0.6587471632003784,0.9728,0.9929
40,0.89942,0.5002348972797394,0.001,0.985,0.997,0.7894,0.907711459851265,0.9684,0.9939
41,0.89764,0.4977556767272949,0.0003162278,0.98612,0.99736,0.8458,0.7002540750265122,0.9685,0.9913
42,0.90074,0.49713465079307556,0.001,0.9858,0.99702,0.8365,0.6952757179498672,0.972,0.9938
43,0.90182,0.4900697186279297,0.001,0.98712,0.99768,0.8714,0.5955864660739899,0.9777,0.9943
44,0.90254,0.486770623626709,0.001,0.98612,0.99718,0.8768,0.5871480509281158,0.9786,0.9942
45,0.903,0.48543263404846193,0.001,0.98706,0.99756,0.8491,0.6909268069028854,0.9744,0.9939
46,0.9028,0.48210782771110533,0.001,0.98754,0.99732,0.8683,0.6155912151813507,0.9764,0.9953
47,0.90344,0.4826322567653656,0.001,0.98692,0.9976,0.8307,0.7674604176044464,0.961,0.9908
48,0.9052,0.47414261783599854,0.001,0.98774,0.9974,0.8834,0.5588314932346344,0.9803,0.9945
49,0.9038,0.476613592338562,0.001,0.9876,0.99744,0.8788,0.5709554238080978,0.9797,0.995
