epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.48666,1.7520758543777466,0.001,0.80488,0.92188,0.4806,1.8782447326660157,0.7894,0.905
1,0.62212,1.3239421843719483,0.001,0.88728,0.9621,0.6042,1.3745478863716125,0.8861,0.9646
2,0.68208,1.143609847984314,0.001,0.91486,0.97386,0.6798,1.1640359791278838,0.9109,0.9714
3,0.7238,1.025606631011963,0.001,0.9303,0.98064,0.7098,1.1012022477149963,0.9283,0.9792
4,0.74838,0.9495127941894531,0.001,0.94082,0.98262,0.7226,1.0304117428302766,0.9362,0.9822
5,0.76564,0.8998720731544495,0.001,0.94678,0.98536,0.7772,0.8675028227806091,0.9504,0.987
6,0.7814,0.8544728897476196,0.001,0.95064,0.98686,0.7816,0.8502333759307862,0.9524,0.9873
7,0.78882,0.8247774015808106,0.001,0.95518,0.98824,0.733,1.0421375447273253,0.9467,0.9872
8,0.80088,0.7965218141555787,0.001,0.95782,0.98928,0.7763,0.8890878764629364,0.95,0.9863
9,0.8062,0.7744268681716919,0.001,0.96074,0.98994,0.7994,0.84138684592247,0.9522,0.9852
10,0.81576,0.7473993964767456,0.001,0.96258,0.9899,0.7708,0.9248641499519348,0.9481,0.984
11,0.82038,0.7346676657676697,0.001,0.96454,0.99112,0.7878,0.870877018070221,0.9521,0.9858
12,0.82584,0.717682364768982,0.001,0.96642,0.99184,0.8227,0.7296622968196869,0.9653,0.9911
13,0.83128,0.7032438346672059,0.001,0.96818,0.99188,0.8207,0.7571127443313599,0.9625,0.9894
14,0.83648,0.6873202531814575,0.001,0.96908,0.99284,0.8005,0.8159200639724732,0.9568,0.9869
15,0.83718,0.6827548084831238,0.001,0.97004,0.99234,0.8213,0.7435275983810424,0.9662,0.9899
16,0.84184,0.669663177947998,0.001,0.97082,0.99238,0.8279,0.7182862345218658,0.9668,0.9919
17,0.84814,0.6553741534423828,0.001,0.97304,0.99364,0.8212,0.7723423285007477,0.9617,0.9877
18,0.84844,0.6500343629074097,0.001,0.97248,0.994,0.8325,0.7194962593555451,0.9681,0.9914
19,0.85028,0.6451104708862304,0.001,0.97316,0.99362,0.7837,0.874277612400055,0.9483,0.987
20,0.85436,0.6366660208511352,0.001,0.97362,0.99424,0.8282,0.7343832167625427,0.9667,0.9922
21,0.85654,0.6254876229476929,0.0003162278,0.97482,0.99368,0.8049,0.8287973234415055,0.9661,0.9917
22,0.85806,0.622964528579712,0.001,0.9754,0.99434,0.8257,0.7449842773914337,0.9707,0.9929
23,0.86068,0.6141529776382446,0.001,0.97598,0.99462,0.8315,0.6892798213958741,0.9695,0.9921
24,0.8597,0.6111990001392364,0.001,0.97742,0.99452,0.7936,0.9002610109329223,0.9632,0.9895
25,0.86384,0.6038556689453125,0.001,0.97748,0.99492,0.8269,0.7643100031137466,0.9618,0.9892
26,0.8657,0.5962341370201111,0.001,0.97808,0.99536,0.8005,0.8552472864151001,0.96,0.9897
27,0.86488,0.5954978911685943,0.001,0.97742,0.9951,0.8335,0.701311350440979,0.969,0.9919
28,0.86718,0.592118402891159,0.0003162278,0.97876,0.99594,0.8315,0.7188514763355255,0.9683,0.9933
29,0.87042,0.5848083804702758,0.001,0.97908,0.99566,0.8168,0.7636725706577301,0.9663,0.9914
30,0.87106,0.5812840281867981,0.001,0.97926,0.99562,0.834,0.729647073173523,0.9681,0.9909
31,0.87334,0.5742316845226287,0.001,0.98052,0.99572,0.8377,0.71843682949543,0.97,0.9925
32,0.87422,0.5707146823310852,0.001,0.97994,0.99578,0.8319,0.7270225475788117,0.9661,0.991
33,0.87246,0.5708716377639771,0.0003162278,0.98018,0.99574,0.8132,0.7957799168586731,0.9626,0.9899
34,0.87606,0.5636295161247253,0.001,0.98078,0.99598,0.8128,0.7936086659669876,0.9515,0.9848
35,0.876,0.5655166613578796,0.001,0.9814,0.99628,0.8541,0.6566214805603028,0.9724,0.9914
36,0.8797,0.5575083333969116,0.001,0.98206,0.99638,0.8395,0.6996400025129318,0.9671,0.9904
37,0.87918,0.559789449710846,0.001,0.98098,0.99582,0.843,0.676719938993454,0.971,0.992
38,0.88084,0.5532984987831115,0.001,0.98282,0.9965,0.8533,0.638995294380188,0.9736,0.9932
39,0.88098,0.5512609205818176,0.001,0.98178,0.99562,0.8608,0.6192930270195007,0.9788,0.9948
40,0.8813,0.5502837285709381,0.001,0.98176,0.99622,0.8555,0.6428798872709274,0.9761,0.9948
41,0.88312,0.5414770918464661,0.001,0.9828,0.9964,0.8427,0.6879702672719955,0.9722,0.9942
42,0.88436,0.5439526732826233,0.001,0.98204,0.99574,0.8174,0.7899764526367188,0.9682,0.9924
43,0.8861,0.5383047730636596,0.001,0.98268,0.99588,0.8425,0.6847889873027801,0.9743,0.9948
44,0.88414,0.5403005838775635,0.0003162278,0.98282,0.99612,0.8595,0.6233477320671081,0.9761,0.9945
45,0.88654,0.5345177103233337,0.001,0.98354,0.99656,0.8648,0.615800113749504,0.9779,0.9949
46,0.88608,0.5341909479904174,0.001,0.983,0.99674,0.8623,0.6284538405418396,0.975,0.9934
47,0.8877,0.527891901292801,0.001,0.98452,0.99686,0.8558,0.6431192093133926,0.9747,0.9934
