epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.09214,4.20769279548645,0.001,0.20268,0.28186,0.1634,3.759989262008667,0.3185,0.4157
1,0.2156,3.4006759381103517,0.001,0.3993,0.50318,0.2528,3.207907093811035,0.455,0.5635
2,0.29622,2.992886959838867,0.001,0.50498,0.61226,0.3061,2.94502898979187,0.5184,0.6243
3,0.35424,2.7256171656036376,0.001,0.57208,0.67694,0.3747,2.642236103630066,0.5945,0.6942
4,0.39816,2.534163507232666,0.001,0.62172,0.7214,0.3739,2.665666662979126,0.5927,0.6871
5,0.42656,2.4043500047302246,0.001,0.65444,0.75132,0.3856,2.6196246070861817,0.6124,0.7135
6,0.45608,2.297445507736206,0.001,0.68148,0.77476,0.4316,2.4318035121917725,0.6518,0.7436
7,0.48084,2.200941797180176,0.001,0.70634,0.79396,0.4466,2.358249238586426,0.6709,0.7613
8,0.49932,2.131744176483154,0.001,0.72268,0.80842,0.444,2.472252779006958,0.6664,0.7635
9,0.51486,2.064827572631836,0.001,0.7381,0.82106,0.4956,2.1843968519210817,0.7106,0.7954
10,0.53032,2.0085879559326174,0.001,0.7517,0.83264,0.5124,2.0984913744926454,0.7335,0.8157
11,0.54524,1.9636361213684081,0.001,0.76072,0.84118,0.5097,2.1951870889663696,0.7195,0.7946
12,0.55492,1.9265277905273437,0.001,0.7719,0.84846,0.5034,2.1950911212921143,0.7137,0.8024
13,0.56292,1.8868337757873535,0.001,0.7831,0.85608,0.527,2.1129042187690734,0.7399,0.8175
14,0.57376,1.8490178358840943,0.001,0.7891,0.86378,0.522,2.1212055170059205,0.7424,0.818
15,0.58316,1.8223838274002075,0.0003162278,0.79644,0.8677,0.518,2.1721240026474,0.7372,0.8159
16,0.5916,1.790801383895874,0.001,0.805,0.87312,0.5531,1.977174708366394,0.769,0.8454
17,0.60162,1.7641884897994995,0.001,0.80746,0.8771,0.5443,2.082831762313843,0.7465,0.8215
18,0.60528,1.7476410957717896,0.001,0.81578,0.88248,0.5519,2.015113924217224,0.7666,0.8428
19,0.6126,1.722431082572937,0.001,0.81786,0.88538,0.5493,2.0331077766418457,0.7687,0.8431
20,0.61968,1.7000406328964233,0.001,0.82522,0.88862,0.5692,1.9564068614959718,0.7779,0.8508
21,0.62304,1.6897317561340333,0.001,0.8286,0.89126,0.5644,1.9602749648094178,0.7759,0.8517
22,0.63074,1.6747661506652831,0.001,0.83094,0.89404,0.5519,2.0548012771606445,0.7594,0.8355
23,0.63354,1.653482275619507,0.001,0.8352,0.89674,0.5326,2.206516452217102,0.7439,0.8183
24,0.63786,1.6405702260589599,0.001,0.83782,0.89932,0.5784,1.9604655082702638,0.7823,0.8546
25,0.64454,1.626507922744751,0.0003162278,0.84254,0.90092,0.5748,1.9726331901550294,0.7864,0.857
26,0.64958,1.6053495516204834,0.001,0.84746,0.90544,0.5705,1.9801398591995238,0.7761,0.8447
27,0.64944,1.605278971748352,0.001,0.84722,0.9058,0.5709,1.9818254242897033,0.7839,0.853
28,0.6557,1.5819001205825807,0.001,0.85116,0.90858,0.529,2.263103780078888,0.7497,0.8302
29,0.656,1.5783610945129394,0.001,0.8537,0.91086,0.5769,1.998029379749298,0.7823,0.8561
30,0.66376,1.5620386714172363,0.001,0.85662,0.91132,0.5955,1.904613708305359,0.7994,0.8683
31,0.66702,1.5473560736083984,0.001,0.86058,0.91706,0.5884,1.9216834396362306,0.7945,0.8632
32,0.66734,1.550546979484558,0.001,0.85884,0.91676,0.5637,2.161580047798157,0.7648,0.8392
33,0.6739,1.5347563079833983,0.001,0.86366,0.91758,0.5567,2.148188102722168,0.766,0.8381
34,0.67182,1.5341432205581664,0.001,0.86464,0.91758,0.5739,2.0826116728782655,0.7732,0.8463
35,0.67704,1.522351408920288,0.0003162278,0.86602,0.91958,0.5711,2.0798169832229614,0.7745,0.8488
36,0.68132,1.512115454711914,0.001,0.86838,0.92114,0.5553,2.124791591835022,0.7684,0.8412
37,0.68204,1.5054053681182862,0.001,0.86876,0.92348,0.5677,2.051859080314636,0.7828,0.8581
38,0.68214,1.5022995722961425,0.001,0.87264,0.92444,0.5857,2.0057168407440185,0.7887,0.8579
39,0.68674,1.4894432109832765,0.001,0.87366,0.92594,0.5612,2.1356955736160277,0.7656,0.8395
40,0.6925,1.4774579224014281,0.0003162278,0.8761,0.92564,0.5532,2.1862934386253357,0.7662,0.837
41,0.69252,1.4789113740158082,0.001,0.87464,0.9268,0.5598,2.2211195850372314,0.7608,0.8302
42,0.69362,1.4648085327529907,0.001,0.87962,0.92962,0.5823,2.0511260355949403,0.7884,0.8572
43,0.6955,1.4687655681610108,0.001,0.87872,0.92804,0.5427,2.272046146297455,0.7551,0.833
44,0.69886,1.4581278414154053,0.001,0.88018,0.9293,0.5888,2.0135171790122985,0.7973,0.8641
45,0.69554,1.4559983521652222,0.0003162278,0.88168,0.93164,0.5809,2.0244024881362916,0.7907,0.8614
46,0.70038,1.448797127685547,0.001,0.88192,0.93272,0.5806,2.0738157559394836,0.7859,0.8572
47,0.6994,1.4485439082336427,0.001,0.88286,0.93244,0.5981,1.9866696771621704,0.7963,0.8662
48,0.7048,1.4386545162963866,0.001,0.88644,0.93472,0.5934,2.0307498901367187,0.7947,0.8633
49,0.7062,1.4352534982681275,0.001,0.88638,0.93364,0.5942,2.0258344612121584,0.7918,0.8608
50,0.70728,1.4312708698654175,0.0003162278,0.88886,0.9343,0.6038,1.9524838824272155,0.8023,0.8689
