epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.1378,4.852331491317749,0.001,0.2821,0.37664,0.1587,4.06409958114624,0.318,0.4213
1,0.2525,3.4903976775360106,0.001,0.45226,0.55816,0.2628,3.4512702907562254,0.4574,0.5591
2,0.3235,3.0702696241760252,0.001,0.54466,0.6518,0.3219,3.1354290678024292,0.5433,0.6486
3,0.3796,2.789872440185547,0.001,0.61002,0.71114,0.3752,2.8542568634033203,0.5896,0.6997
4,0.42068,2.594139052810669,0.001,0.65052,0.75008,0.4114,2.6404622106552122,0.6481,0.746
5,0.45376,2.4422908920288084,0.001,0.68218,0.77634,0.4475,2.482189663696289,0.6691,0.7593
6,0.4815,2.315781849975586,0.001,0.70866,0.79756,0.487,2.295152565765381,0.7175,0.8044
7,0.50504,2.2114457421875,0.001,0.73156,0.8163,0.4914,2.3637955406188964,0.7085,0.7953
8,0.5247,2.121104331512451,0.001,0.74816,0.83118,0.4935,2.3444975868225097,0.7056,0.788
9,0.5448,2.046284867172241,0.001,0.76488,0.845,0.5027,2.278340509223938,0.718,0.7986
10,0.55902,1.9752299604797363,0.001,0.77908,0.85488,0.496,2.2975796503067016,0.7175,0.7976
11,0.5734,1.9217380152130128,0.001,0.78814,0.8616,0.5254,2.129812590408325,0.7464,0.8265
12,0.58654,1.8669132936859132,0.001,0.79736,0.86846,0.5485,2.0641058785438537,0.7657,0.8419
13,0.59898,1.8189898069000243,0.001,0.80646,0.87532,0.5225,2.2415004804611205,0.7402,0.8206
14,0.60956,1.7697445775604248,0.001,0.81758,0.88532,0.5678,1.9764873081207275,0.7795,0.8521
15,0.61794,1.7308905892562867,0.001,0.82322,0.88916,0.5631,1.9744294754981995,0.783,0.8517
16,0.62834,1.6915530081558228,0.001,0.8303,0.89502,0.5674,2.014608524131775,0.7723,0.8462
17,0.63586,1.6655989892959595,0.001,0.83654,0.89792,0.5481,2.125097119998932,0.7616,0.834
18,0.64442,1.6361265607452393,0.001,0.84284,0.90262,0.5735,1.992501687335968,0.7799,0.8471
19,0.6511,1.6079133904647827,0.001,0.84954,0.9075,0.5597,2.0482533769607545,0.7764,0.8452
20,0.6572,1.5841123291397095,0.001,0.85194,0.90918,0.6,1.8366971349716186,0.808,0.8715
21,0.66614,1.554340690498352,0.001,0.85718,0.91256,0.5805,1.962969331550598,0.7941,0.8655
22,0.67052,1.5328821082305908,0.001,0.86156,0.91576,0.5526,2.2068961243629457,0.7571,0.8292
23,0.676,1.5105698246383668,0.001,0.86642,0.91994,0.6022,1.9160374067306518,0.7975,0.865
24,0.68348,1.4830027471542357,0.001,0.8709,0.92234,0.6013,1.8936912462234496,0.8012,0.8708
25,0.68768,1.4701775896835327,0.0003162278,0.8732,0.9231,0.6022,1.8717972038269044,0.8067,0.8706
26,0.69116,1.4549693119430542,0.001,0.8749,0.92516,0.5943,1.9459982582092286,0.7953,0.8623
27,0.69534,1.4351701565933228,0.001,0.8783,0.92862,0.6341,1.7220465728759766,0.8346,0.8943
28,0.69772,1.427638042640686,0.001,0.88106,0.93038,0.6056,1.9381686476707458,0.806,0.871
29,0.70326,1.4079768209457397,0.001,0.88442,0.93208,0.6231,1.8454234882354736,0.8173,0.8793
30,0.70918,1.3888717512130737,0.001,0.88792,0.93528,0.5937,1.9571585914611815,0.8005,0.8694
31,0.71084,1.3791862872695924,0.001,0.88754,0.93598,0.6207,1.836740923690796,0.8167,0.8788
32,0.7168,1.3578875995635986,0.0003162278,0.89248,0.93858,0.6019,1.891513683128357,0.8012,0.8708
33,0.71944,1.3552672145843505,0.001,0.89296,0.93846,0.6368,1.734059912967682,0.8329,0.8905
34,0.72252,1.3430963803482057,0.001,0.89474,0.93952,0.6296,1.7913966775894166,0.8243,0.8851
35,0.72704,1.3236174993515015,0.001,0.89762,0.94098,0.6353,1.7539953596115112,0.829,0.8901
36,0.72986,1.3222791966247558,0.001,0.89904,0.94252,0.6422,1.7161607820510865,0.8294,0.893
37,0.73436,1.3040117099761963,0.001,0.90242,0.94384,0.6225,1.847751188659668,0.8183,0.8836
38,0.7371,1.2866238224792481,0.001,0.90644,0.94624,0.6546,1.681855185508728,0.8391,0.897
39,0.73644,1.2815280460357665,0.001,0.90782,0.94828,0.6357,1.7206445518493652,0.8328,0.891
40,0.73932,1.2798000481414795,0.001,0.9072,0.94762,0.6362,1.7676733354568481,0.8299,0.8894
41,0.74022,1.2715764626312256,0.001,0.9084,0.94992,0.6551,1.6765743192672729,0.8474,0.9031
42,0.74652,1.2550439312744142,0.001,0.91168,0.9517,0.6455,1.7564285991191864,0.8378,0.8958
43,0.74792,1.2519034342193605,0.001,0.9114,0.9512,0.6544,1.6823428133010865,0.8433,0.9038
44,0.75144,1.2416837816619872,0.001,0.91378,0.95276,0.6466,1.7435418313980102,0.8425,0.8976
45,0.75212,1.2367914999008178,0.001,0.91414,0.95208,0.6629,1.6778764638900756,0.8477,0.9004
46,0.75812,1.2250769813919067,0.0003162278,0.9155,0.95398,0.6274,1.858727467727661,0.8258,0.884
47,0.75804,1.2215158620071411,0.001,0.91704,0.95456,0.6354,1.79293487739563,0.8312,0.8876
48,0.75978,1.2120154441070556,0.001,0.91952,0.95524,0.6452,1.7670916573524476,0.8339,0.8913
49,0.76102,1.208339966430664,0.001,0.91778,0.95518,0.6601,1.674624919319153,0.8489,0.9036
