epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.089,4.311513691482544,0.001,0.19428,0.26728,0.1359,3.9285641689300537,0.2789,0.3745
1,0.20146,3.5451067748260496,0.001,0.37888,0.47738,0.235,3.356578638839722,0.42,0.5325
2,0.27794,3.129383023605347,0.001,0.4822,0.58696,0.2914,3.100657053565979,0.5018,0.6016
3,0.34018,2.8419185822296145,0.001,0.55424,0.65836,0.344,2.8266445007324217,0.5625,0.6654
4,0.3844,2.6371876277923585,0.001,0.60586,0.70356,0.365,2.7586095046997072,0.5796,0.6832
5,0.42108,2.489142405052185,0.001,0.64594,0.74192,0.4252,2.485378777885437,0.646,0.7371
6,0.45082,2.3655535916900634,0.001,0.674,0.76598,0.4078,2.64303235874176,0.6194,0.7174
7,0.47298,2.270466511154175,0.001,0.69874,0.78754,0.4486,2.4259963550567627,0.6686,0.7603
8,0.49482,2.1883474459838865,0.001,0.71936,0.80448,0.4678,2.3459432092666628,0.6845,0.7785
9,0.51384,2.110284747543335,0.001,0.7352,0.81888,0.4636,2.3911077201843263,0.6796,0.7756
10,0.53002,2.063991736831665,0.001,0.74896,0.82918,0.4894,2.3437099309921265,0.6944,0.7826
11,0.5411,2.0124071657180784,0.001,0.75968,0.841,0.4984,2.2383259721755984,0.7168,0.8019
12,0.55962,1.963728222503662,0.001,0.77026,0.84756,0.4814,2.3644156690597535,0.6984,0.7819
13,0.56588,1.9250561977767944,0.001,0.78162,0.85554,0.529,2.1728721947669984,0.7294,0.8112
14,0.57518,1.888624141845703,0.001,0.79064,0.86268,0.5177,2.161331563282013,0.7441,0.8226
15,0.58772,1.8580764579772948,0.001,0.79744,0.8687,0.5207,2.2103986785888674,0.7345,0.8172
16,0.5967,1.8302045213890075,0.001,0.8042,0.8734,0.5563,2.017445266723633,0.7673,0.8378
17,0.6024,1.7999733989715576,0.001,0.8125,0.87856,0.5305,2.177639277744293,0.74,0.8233
18,0.61276,1.7727611044311524,0.001,0.81848,0.88282,0.5693,1.9971209672927857,0.7724,0.8437
19,0.61798,1.7533703586578369,0.001,0.8234,0.887,0.5643,2.067082688522339,0.7646,0.834
20,0.62398,1.7353809855651856,0.001,0.8281,0.89068,0.5681,2.0060986539840697,0.7768,0.8515
21,0.62898,1.7153431848526002,0.001,0.8315,0.89478,0.5484,2.1133954537391664,0.7593,0.8368
22,0.6365,1.6922778800582885,0.001,0.83564,0.89868,0.5658,2.0576450242996214,0.7704,0.8439
23,0.64094,1.6765666526412963,0.0003162278,0.84,0.90148,0.5508,2.1645291049003603,0.759,0.8283
24,0.64668,1.6571585942459106,0.001,0.84468,0.90418,0.5676,2.0723486249923706,0.7706,0.8471
25,0.65228,1.6460566743850709,0.001,0.84852,0.90682,0.5503,2.1629902975082396,0.7596,0.8322
26,0.6553,1.6335128908538818,0.001,0.84896,0.90798,0.546,2.195402092170715,0.7517,0.8316
27,0.65816,1.621513303527832,0.001,0.8538,0.91026,0.5404,2.256390693473816,0.7498,0.8263
28,0.665,1.606301182899475,0.0003162278,0.85766,0.91304,0.5757,2.0184270750045776,0.7837,0.8518
29,0.66862,1.5909371477890015,0.001,0.8594,0.91668,0.574,2.090508589172363,0.7701,0.8428
30,0.66826,1.588939736328125,0.001,0.86036,0.917,0.5532,2.1338520278930666,0.7688,0.8438
31,0.67834,1.5712828325271606,0.001,0.8647,0.91806,0.5586,2.1685325627326963,0.7678,0.842
32,0.67598,1.5722612811660766,0.001,0.86536,0.91892,0.5781,2.0599891141891478,0.7833,0.8547
33,0.68154,1.5572098919677735,0.0003162278,0.86804,0.92166,0.5354,2.3105834617614747,0.7489,0.8299
34,0.68394,1.5445908127784729,0.001,0.87004,0.92334,0.5573,2.2283401136398315,0.7621,0.8323
35,0.6856,1.5373272978210448,0.001,0.87402,0.92414,0.5511,2.297128415298462,0.7492,0.8228
36,0.68942,1.533781293296814,0.001,0.87474,0.92454,0.5661,2.168715069770813,0.7704,0.8412
37,0.69048,1.5215162356185914,0.001,0.87618,0.92726,0.5845,2.091568674850464,0.7823,0.8544
38,0.693,1.5162682722091674,0.0003162278,0.87802,0.92758,0.5552,2.210642247581482,0.765,0.8428
39,0.697,1.5040043743133544,0.001,0.87988,0.93066,0.564,2.168793639469147,0.7728,0.8462
40,0.69632,1.5022270148468018,0.001,0.88278,0.93104,0.5852,2.08409989490509,0.7883,0.86
41,0.70242,1.4897572229385376,0.001,0.88322,0.93158,0.5483,2.341354022693634,0.7496,0.8264
42,0.70106,1.48868891998291,0.001,0.88332,0.93164,0.5858,2.0419630431175233,0.7911,0.8575
43,0.70664,1.4815427100753784,0.0003162278,0.88562,0.93338,0.5654,2.2099796489715575,0.7732,0.8412
44,0.70598,1.4781270907974242,0.001,0.8876,0.9336,0.5553,2.2650886192321775,0.7633,0.8344
45,0.70866,1.4758425103759765,0.001,0.88606,0.93352,0.5821,2.0524250076293944,0.7915,0.8625
46,0.71356,1.4685333687973023,0.001,0.88796,0.93552,0.6014,1.9983230524063111,0.8002,0.8675
47,0.71282,1.461188687324524,0.001,0.89036,0.9353,0.5713,2.212079656600952,0.7707,0.8445
48,0.71368,1.4541796336746216,0.0003162278,0.89154,0.93818,0.5833,2.1474361001968383,0.7792,0.8514
49,0.71352,1.4552152698135377,0.001,0.8912,0.93786,0.5949,2.0759171506881713,0.7939,0.8598
50,0.7159,1.4517566052246094,0.001,0.89278,0.9396,0.5727,2.2571772986412046,0.777,0.8487
51,0.71694,1.450471378288269,0.001,0.89286,0.93842,0.5977,2.0402206489562986,0.7962,0.868
52,0.72164,1.4351113329315186,0.001,0.89584,0.94056,0.5922,2.108589331817627,0.7958,0.8623
53,0.72004,1.4383076208496093,0.0003162278,0.89536,0.94042,0.5645,2.3024105673789976,0.7648,0.8394
54,0.72276,1.4275049592208862,0.001,0.89896,0.94254,0.5687,2.2295342186927796,0.7768,0.8508
55,0.7252,1.422189542579651,0.001,0.89902,0.94326,0.5767,2.281376801490784,0.772,0.843
56,0.72454,1.419630280303955,0.001,0.9013,0.94366,0.5757,2.1892687706947327,0.7791,0.855
57,0.72534,1.42300220413208,0.001,0.89984,0.94338,0.5898,2.14361396484375,0.7895,0.857
58,0.72928,1.4145267100906371,0.0003162278,0.90122,0.9426,0.5697,2.2270943801879883,0.7745,0.8462
59,0.7308,1.4079099279785157,0.001,0.90206,0.94618,0.5624,2.3088122373580933,0.7625,0.8361
60,0.73096,1.41050195728302,0.001,0.90246,0.9448,0.5813,2.1793993089675903,0.7796,0.8471
61,0.72926,1.4092972006988524,0.001,0.90162,0.94578,0.5661,2.305942046546936,0.7663,0.8353
62,0.73458,1.4007901303482055,0.001,0.90364,0.94586,0.5952,2.083997756576538,0.7956,0.8633
63,0.72968,1.4026843976402283,0.0003162278,0.9044,0.94672,0.5737,2.2362265565872192,0.7773,0.8465
64,0.73502,1.3959574918365478,0.001,0.9032,0.94692,0.5787,2.2284445041656493,0.7809,0.8474
65,0.73744,1.391629098854065,0.001,0.90482,0.94698,0.5446,2.399602743625641,0.7543,0.8312
66,0.73508,1.3946447983551025,0.001,0.90444,0.94666,0.593,2.1028411056518554,0.8005,0.8702
67,0.7372,1.389091974258423,0.001,0.90746,0.9486,0.5904,2.1468730531692506,0.7931,0.8602
68,0.73706,1.3899473384857177,0.0003162278,0.907,0.94906,0.5681,2.3140616247177124,0.7702,0.8393
69,0.73884,1.3833176814270018,0.001,0.90684,0.94884,0.5625,2.2695175000190737,0.7736,0.8447
70,0.74252,1.379901506652832,0.001,0.9067,0.94844,0.5907,2.1442180366516115,0.7906,0.8551
71,0.74092,1.3759822825622559,0.001,0.90864,0.9493,0.5899,2.2152937346458437,0.7899,0.8558
72,0.74362,1.3733526092529298,0.001,0.91042,0.95006,0.5772,2.230358586502075,0.7811,0.8503
73,0.74346,1.3713213524627685,0.0003162278,0.908,0.95006,0.5815,2.239633043861389,0.7772,0.8492
74,0.74518,1.36809381855011,0.001,0.91066,0.95066,0.5989,2.1259381811141966,0.7965,0.8643
75,0.74536,1.3591953983306886,0.001,0.91306,0.95262,0.61,2.0540013087272646,0.8095,0.8751
76,0.74776,1.364239246711731,0.001,0.9115,0.95148,0.587,2.175099874305725,0.7923,0.8655
77,0.74664,1.3607597511291505,0.001,0.9123,0.95214,0.5783,2.3231189678192137,0.7725,0.8485
78,0.74468,1.3650336655044555,0.0003162278,0.912,0.9496,0.5977,2.1074979709625246,0.7933,0.8614
79,0.74846,1.3564550802230835,0.001,0.9142,0.95218,0.5962,2.1714143019676206,0.7933,0.8588
80,0.75054,1.3517829582214356,0.001,0.91306,0.95172,0.5737,2.207096691417694,0.7804,0.8487
81,0.8241,1.109969601097107,1e-04,0.94962,0.97452,0.6871,1.6886771010398864,0.8645,0.9135
82,0.85066,1.0086315312385559,1e-04,0.96208,0.98134,0.691,1.684238357925415,0.8645,0.9142
83,0.863,0.9600136474609375,1e-04,0.96592,0.9838,0.6874,1.6919161401748657,0.8607,0.9145
84,0.86862,0.9249990365600586,1e-04,0.97012,0.9859,0.6924,1.6699756052970887,0.8646,0.9188
