epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.03514,5.262740461273193,0.001,0.09046,0.13754,0.0717,4.596991175842285,0.1666,0.2431
1,0.10554,4.295758694915771,0.001,0.23204,0.31766,0.1269,4.130008130645752,0.2643,0.3545
2,0.1674,3.8604873777771,0.001,0.327,0.42456,0.1931,3.695994176864624,0.3726,0.468
3,0.21964,3.5209800219726564,0.001,0.40704,0.51134,0.2474,3.370802962112427,0.4421,0.5546
4,0.27708,3.2171667603302003,0.001,0.47916,0.58432,0.2906,3.197660606765747,0.4907,0.594
5,0.319,2.9844450750732423,0.001,0.5341,0.6382,0.3177,3.057834336280823,0.5146,0.6157
6,0.36106,2.786082018356323,0.001,0.5802,0.682,0.3881,2.6726954889297487,0.6064,0.7042
7,0.39382,2.6272211472320555,0.001,0.61878,0.71726,0.4176,2.5459547960281372,0.6418,0.7339
8,0.42506,2.4979097437286377,0.001,0.64906,0.74266,0.4198,2.52358989276886,0.6489,0.7425
9,0.44832,2.3925279805755615,0.001,0.67322,0.76482,0.4127,2.6158538488388063,0.6235,0.7191
10,0.46844,2.302579743652344,0.001,0.6936,0.78254,0.4184,2.5826580965042116,0.641,0.7299
11,0.49324,2.2178141862106324,0.001,0.71502,0.8001,0.4434,2.433575737953186,0.6742,0.7633
12,0.50624,2.158705820007324,0.001,0.72808,0.81212,0.4739,2.328085694503784,0.6924,0.7791
13,0.52368,2.0985510201644897,0.001,0.7434,0.82328,0.486,2.3146443782806396,0.6996,0.7863
14,0.5344,2.0434744649505614,0.001,0.7543,0.83458,0.4887,2.2948282318115236,0.7026,0.789
15,0.54802,1.9946132822418212,0.001,0.7652,0.84404,0.4488,2.5422763874053955,0.6624,0.7535
16,0.5564,1.9616708962249756,0.001,0.77222,0.84876,0.5178,2.1940550057411192,0.7301,0.8141
17,0.56832,1.9204228469085693,0.001,0.78386,0.85682,0.493,2.3252056434631347,0.7129,0.7944
18,0.57656,1.900290770111084,0.001,0.78812,0.86014,0.4913,2.330720475769043,0.6992,0.7829
19,0.5845,1.8607823252105713,0.001,0.79784,0.86678,0.4742,2.4078809071540834,0.6992,0.7903
20,0.59614,1.8307642510986328,0.001,0.80356,0.87062,0.5224,2.201619132232666,0.7312,0.8138
21,0.60216,1.8110339373779296,0.001,0.80876,0.87588,0.5392,2.1541064323425294,0.7465,0.8221
22,0.60704,1.7844449462127685,0.001,0.81368,0.88106,0.4846,2.921639861011505,0.6895,0.7766
23,0.61334,1.769917756614685,0.001,0.81752,0.88428,0.5019,2.321547688102722,0.7168,0.7995
24,0.61542,1.7533757739639282,0.001,0.8235,0.88662,0.5082,2.2943805614471438,0.7198,0.8019
25,0.62254,1.7354804752731323,0.001,0.8272,0.89048,0.5446,2.13450776014328,0.7468,0.825
26,0.6278,1.7247680430603027,0.001,0.83026,0.89304,0.5234,2.2625087818145753,0.7385,0.8232
27,0.6348,1.6929607231903077,0.001,0.8364,0.89682,0.5303,2.2722984709739684,0.7386,0.8182
28,0.6419,1.6784269901657105,0.001,0.84084,0.89964,0.5283,2.29367063331604,0.7321,0.8122
29,0.64322,1.666399341659546,0.001,0.84288,0.9011,0.5558,2.1352561305999758,0.7607,0.8364
30,0.6469,1.6572804428100585,0.0003162278,0.84442,0.90364,0.5385,2.307179615879059,0.7459,0.826
31,0.65094,1.6460402750778198,0.001,0.84818,0.9051,0.5393,2.2256542795181273,0.741,0.817
32,0.65488,1.6260168606948853,0.001,0.85048,0.90884,0.5159,2.401661602783203,0.7283,0.8118
33,0.65912,1.6219562340927125,0.001,0.85206,0.9099,0.5651,2.0871414315223693,0.7752,0.8488
34,0.66214,1.6067388081741334,0.001,0.85574,0.91282,0.5416,2.237249603652954,0.7515,0.8314
35,0.66378,1.6000869800567628,0.001,0.85696,0.91308,0.5394,2.253490573883057,0.7429,0.8129
36,0.66704,1.5844076710128785,0.001,0.8597,0.91468,0.574,2.061516512107849,0.783,0.8525
37,0.66938,1.5859871562194825,0.001,0.85964,0.91474,0.5585,2.1599565992355347,0.7583,0.8373
38,0.67278,1.5745076292419433,0.001,0.86284,0.91682,0.579,2.0481038180351256,0.7799,0.8529
39,0.67472,1.5700146115112306,0.001,0.86446,0.9192,0.5715,2.074682486438751,0.7838,0.8552
40,0.67852,1.5551072026062012,0.001,0.86532,0.91952,0.5421,2.2274304917335512,0.7518,0.8291
41,0.68116,1.5445965705871583,0.001,0.87056,0.92204,0.5268,2.34805329914093,0.7367,0.8138
42,0.68326,1.5410089542388916,0.001,0.86938,0.92212,0.554,2.184935479927063,0.7651,0.8365
43,0.6795,1.5545448252487182,0.001,0.8698,0.92148,0.6023,1.961522643661499,0.7947,0.861
44,0.68688,1.5353733687591553,0.001,0.8733,0.9241,0.5622,2.1280637221336365,0.7704,0.8483
45,0.68952,1.524747261199951,0.001,0.87476,0.92482,0.547,2.2697335992813112,0.7495,0.8272
46,0.69248,1.5174317126464845,0.001,0.87642,0.92652,0.5846,2.1131356508255004,0.7825,0.8517
47,0.69296,1.5085877936935426,0.001,0.87806,0.92758,0.5398,2.3727167655944825,0.7468,0.8247
48,0.69392,1.5122498984527588,0.0003162278,0.87714,0.92792,0.5785,2.066096385383606,0.7774,0.8481
49,0.6946,1.504462051925659,0.001,0.87982,0.9289,0.5634,2.2164412803649904,0.7692,0.8372
50,0.7001,1.4892955143356323,0.001,0.88224,0.93136,0.5586,2.1742479515075686,0.7698,0.8432
51,0.69922,1.4892111069488525,0.001,0.88232,0.93214,0.5634,2.1621874645233152,0.7716,0.8465
52,0.70152,1.484176960067749,0.001,0.88332,0.9317,0.5772,2.134964358329773,0.7901,0.8541
53,0.704,1.4799588214111328,0.0003162278,0.8838,0.93212,0.5667,2.2196406776428224,0.7675,0.8395
54,0.70732,1.4725898432159423,0.001,0.88592,0.93334,0.5961,2.01984671831131,0.7963,0.8618
55,0.70268,1.4775430332946777,0.001,0.88524,0.9343,0.5239,2.446181382751465,0.7304,0.8058
56,0.70788,1.465395486984253,0.001,0.8877,0.93516,0.5279,2.4530246671676634,0.7421,0.8201
57,0.70972,1.4573217150497437,0.001,0.88804,0.9366,0.5695,2.232012526512146,0.7631,0.838
58,0.71188,1.4580043439483643,0.0003162278,0.88862,0.93536,0.5907,2.081709902667999,0.7891,0.8552
59,0.71206,1.452911510734558,0.001,0.88976,0.9368,0.5811,2.1732232717514037,0.7823,0.8573
60,0.71058,1.4551904390716552,0.001,0.88946,0.93738,0.5758,2.130392564201355,0.7809,0.8502
61,0.7145,1.4380923162460326,0.001,0.89234,0.93862,0.5855,2.1070726799964903,0.7844,0.8553
62,0.71384,1.4445781757354736,0.001,0.89074,0.93774,0.5619,2.260003975868225,0.7658,0.8433
63,0.71598,1.4407834505844117,0.0003162278,0.89166,0.93814,0.5459,2.3671581874847414,0.7476,0.8248
64,0.71816,1.4354916452789306,0.001,0.89292,0.93888,0.5416,2.3944362691879273,0.7474,0.8234
65,0.71894,1.4336918255615234,0.001,0.89434,0.93982,0.5717,2.1920970348358155,0.7752,0.8494
66,0.7211,1.4249838690185548,0.001,0.89682,0.94082,0.5893,2.0674035945892335,0.7981,0.8637
67,0.72378,1.4228981002807617,0.001,0.89644,0.94194,0.5995,2.0580671969413755,0.7989,0.8658
68,0.723,1.419434648399353,0.0003162278,0.89664,0.94136,0.5494,2.3375718388557436,0.7507,0.8214
69,0.72412,1.414549377746582,0.001,0.89858,0.94248,0.5749,2.197040758228302,0.7851,0.8522
70,0.72414,1.4208428712081909,0.001,0.89684,0.94158,0.5545,2.325326904010773,0.7591,0.8316
71,0.72632,1.414632285423279,0.001,0.8984,0.94242,0.5855,2.1045283501625063,0.7887,0.8551
72,0.7267,1.406832614250183,0.001,0.8988,0.943,0.5334,2.504428213787079,0.7373,0.8102
73,0.73024,1.4000058526611328,0.0003162278,0.89996,0.94502,0.5655,2.2418915350914,0.769,0.8394
74,0.72838,1.4035564385604857,0.001,0.9019,0.94426,0.5791,2.2724527750968933,0.7718,0.8368
75,0.7314,1.3991729138183593,0.001,0.90098,0.94472,0.5721,2.2178403453826903,0.7785,0.8452
76,0.73084,1.394278476371765,0.001,0.90326,0.94626,0.5449,2.3981201615333556,0.7525,0.8297
77,0.7318,1.3979564472579955,0.001,0.9029,0.9455,0.603,2.0795672874450686,0.7952,0.8639
78,0.73222,1.392370216293335,0.0003162278,0.90318,0.9456,0.5555,2.3121753299713137,0.7561,0.832
79,0.73206,1.3910979542160034,0.001,0.90312,0.94576,0.5832,2.1748832633018496,0.7866,0.8582
80,0.7332,1.387875431213379,0.001,0.90332,0.94582,0.5599,2.3603378143310545,0.7613,0.8321
81,0.80856,1.1405487865829467,1e-04,0.94128,0.96832,0.6711,1.706610107421875,0.8554,0.9088
82,0.83114,1.0558094820976258,1e-04,0.95148,0.97586,0.6697,1.7181139532089234,0.8554,0.9063
83,0.84236,1.0047231895637512,1e-04,0.95776,0.97886,0.6747,1.701362950515747,0.8583,0.9058
84,0.85228,0.9661606693267822,1e-04,0.96114,0.98158,0.6792,1.6975454875946046,0.8584,0.9084
85,0.8546,0.9420522581863403,1e-04,0.96504,0.98318,0.682,1.6872235938072204,0.8599,0.9104
86,0.86148,0.9172374937438965,1e-04,0.96612,0.98368,0.6832,1.6899252875328064,0.8607,0.9081
87,0.86468,0.8973131078720092,1e-04,0.9688,0.98508,0.6838,1.692293528842926,0.8588,0.9091
88,0.86946,0.8755174510574341,1e-04,0.97024,0.98606,0.6813,1.7041821743011474,0.8562,0.9078
89,0.87276,0.859297578086853,1e-04,0.97028,0.98602,0.6807,1.6982033598899842,0.8593,0.9064
90,0.87632,0.8386314656829834,3.1622774e-05,0.97288,0.98784,0.6826,1.6967030273914336,0.8567,0.9064
91,0.8783,0.8271285676383973,1e-04,0.97384,0.9877,0.6794,1.7413159322738647,0.8545,0.9032
92,0.88024,0.8110433630371093,1e-04,0.97512,0.9895,0.6831,1.702768648815155,0.86,0.9078
93,0.88262,0.7972168571281433,1e-04,0.97492,0.98934,0.6798,1.7152372232437134,0.8575,0.905
94,0.88582,0.7831625682258606,1e-04,0.97658,0.98962,0.6745,1.7136177476882934,0.8531,0.9052
95,0.88888,0.773976501750946,3.1622774e-05,0.9771,0.98994,0.6765,1.7261379583358765,0.8565,0.9061
96,0.88856,0.7632934237289428,1e-04,0.9774,0.99002,0.679,1.708893928003311,0.8551,0.9061
97,0.89286,0.744039313621521,1e-04,0.9799,0.99122,0.6848,1.7137075454235078,0.8573,0.9075
98,0.89358,0.7403445733451843,1e-04,0.97942,0.9909,0.6775,1.7134705713272094,0.8538,0.9061
99,0.8962,0.7276878712081909,1e-04,0.98054,0.99184,0.6761,1.7229592005729675,0.8551,0.9054
