epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.03888,5.387878137817383,0.001,0.1016,0.1535,0.0541,4.760468639373779,0.1477,0.2256
1,0.09818,4.415099328308106,0.001,0.2204,0.30452,0.1457,4.132852335739136,0.2826,0.3689
2,0.16362,3.9179061377716065,0.001,0.32412,0.42232,0.182,3.8405646488189698,0.3409,0.4419
3,0.21488,3.585324384918213,0.001,0.39888,0.5025,0.2407,3.420098204421997,0.4361,0.5468
4,0.26824,3.2918408978271483,0.001,0.46698,0.5726,0.2846,3.1922103271484374,0.4913,0.5976
5,0.31272,3.0636842642211914,0.001,0.52384,0.62632,0.3373,2.957086310005188,0.5507,0.6488
6,0.34944,2.874515884170532,0.001,0.56708,0.67014,0.3682,2.8162213861465455,0.5783,0.6773
7,0.38518,2.718325044631958,0.001,0.60644,0.70404,0.3905,2.7577363555908203,0.5982,0.6976
8,0.41534,2.5906603010559084,0.001,0.6358,0.73186,0.3691,2.850287363052368,0.5812,0.6818
9,0.44106,2.4769313119125367,0.001,0.66362,0.7568,0.418,2.5724908390045167,0.6437,0.736
10,0.45958,2.390828568344116,0.001,0.68484,0.77218,0.4258,2.593190976524353,0.6431,0.7383
11,0.48276,2.2993094691467286,0.001,0.70494,0.79218,0.4437,2.4889193393707276,0.6735,0.7619
12,0.49808,2.245579453125,0.001,0.71774,0.80326,0.4635,2.4089515817642213,0.68,0.7689
13,0.51504,2.1711250328063967,0.001,0.73306,0.81622,0.454,2.4591919921875,0.6727,0.7645
14,0.53006,2.1242984691238402,0.001,0.74588,0.82606,0.478,2.4199026585578918,0.6898,0.772
15,0.5386,2.081010543899536,0.001,0.7577,0.83452,0.495,2.331160328292847,0.7121,0.794
16,0.55294,2.0342705227661133,0.001,0.76682,0.8455,0.4772,2.414554135131836,0.6914,0.7725
17,0.56224,1.99552967628479,0.001,0.77792,0.85266,0.4953,2.3242879829406737,0.7086,0.7982
18,0.57176,1.9612619778060914,0.001,0.78648,0.85822,0.4702,2.5138464702606202,0.6812,0.7656
19,0.57928,1.933279312286377,0.001,0.7937,0.86526,0.4799,2.4985957071304323,0.6996,0.7797
20,0.59438,1.8942122491455078,0.001,0.80176,0.87256,0.4657,2.6470103868484496,0.6744,0.7587
21,0.59842,1.8740864206695558,0.001,0.80596,0.87468,0.5023,2.37329486951828,0.7142,0.8018
22,0.61092,1.8385847931671142,0.0003162278,0.81604,0.88096,0.4917,2.506733608055115,0.7007,0.7821
23,0.614,1.8257315376281738,0.001,0.81786,0.88234,0.4908,2.436880282974243,0.7073,0.7951
24,0.62238,1.7973296647262573,0.001,0.82442,0.88954,0.5069,2.370767623138428,0.7227,0.8036
25,0.62798,1.7764365723419189,0.001,0.82768,0.89134,0.5094,2.398080631828308,0.7192,0.7991
26,0.63134,1.7626952054214478,0.001,0.83338,0.89562,0.5207,2.3296021963119506,0.7299,0.81
27,0.63946,1.7365801694488525,0.0003162278,0.83828,0.89878,0.4763,2.730272395706177,0.6813,0.7655
28,0.64274,1.732454961013794,0.001,0.83812,0.90046,0.5026,2.415991407775879,0.7161,0.7974
29,0.64618,1.7206916331863404,0.001,0.8438,0.90318,0.5423,2.189281649208069,0.756,0.8303
30,0.65318,1.6968848070526124,0.001,0.84832,0.90682,0.559,2.170307924079895,0.7603,0.843
31,0.65488,1.687416914100647,0.001,0.8508,0.90956,0.5209,2.4926698108673095,0.7273,0.801
32,0.65822,1.6740447932434082,0.001,0.8542,0.91074,0.541,2.2644300552368164,0.7571,0.8353
33,0.66342,1.6629802054977416,0.001,0.8566,0.91224,0.5407,2.2696250949859618,0.7599,0.831
34,0.66974,1.6484029217147826,0.001,0.86086,0.914,0.5336,2.3137104738235474,0.7428,0.8176
35,0.67174,1.638255333480835,0.0003162278,0.86192,0.91678,0.5265,2.3571638595581055,0.7391,0.8143
36,0.67578,1.6266614849090577,0.001,0.86422,0.91794,0.5387,2.305080138015747,0.7534,0.8295
37,0.67428,1.6254770153045655,0.001,0.86588,0.91966,0.519,2.482683727836609,0.7249,0.8021
38,0.68058,1.6057304416275024,0.001,0.86932,0.92234,0.5448,2.328466466140747,0.7453,0.8196
39,0.68516,1.5966566144180299,0.001,0.8714,0.92236,0.5126,2.519652870941162,0.7231,0.8046
40,0.6878,1.5865917191314698,0.0003162278,0.87382,0.92526,0.546,2.3605587273597717,0.7525,0.8292
41,0.69178,1.577983720626831,0.001,0.87514,0.92636,0.5328,2.412913865661621,0.7343,0.8118
42,0.69326,1.5771492888259888,0.001,0.87654,0.92792,0.5674,2.2136080459594725,0.7774,0.8472
43,0.693,1.571208532409668,0.001,0.8782,0.92814,0.5463,2.3015787781715393,0.7548,0.8318
44,0.69774,1.5571316051101685,0.001,0.88004,0.93002,0.555,2.3395314966201783,0.7558,0.8267
45,0.7017,1.5566141006088257,0.0003162278,0.88126,0.93022,0.5757,2.192933077812195,0.7829,0.8503
46,0.70376,1.5468305390930175,0.001,0.88348,0.93044,0.5576,2.3231433033943176,0.7601,0.8347
47,0.70122,1.5465507670974732,0.001,0.88438,0.93254,0.5085,2.6003290780067445,0.7229,0.7996
48,0.70314,1.5414613467788696,0.001,0.88624,0.93366,0.55,2.3898822519302367,0.7566,0.826
49,0.70814,1.5222184909439087,0.001,0.88882,0.93604,0.5433,2.435098800468445,0.7493,0.8248
50,0.70724,1.5294850929641723,0.0003162278,0.88932,0.93572,0.5614,2.2557422609329225,0.7613,0.8379
51,0.71072,1.5165690549087525,0.001,0.8904,0.9367,0.5456,2.407884519004822,0.75,0.8273
52,0.71418,1.512037265625,0.001,0.89124,0.9369,0.5265,2.5150501846313476,0.7419,0.8188
53,0.71632,1.5060381592559815,0.001,0.89254,0.93744,0.5401,2.491561647415161,0.7417,0.8208
54,0.71726,1.50274783493042,0.001,0.89392,0.93842,0.5301,2.4640260595321655,0.7418,0.8191
55,0.71578,1.499731802635193,0.0003162278,0.89438,0.93894,0.5221,2.642996827697754,0.7215,0.7965
56,0.71868,1.4929635432434083,0.001,0.89608,0.94048,0.57,2.3006921779632568,0.7747,0.842
57,0.72106,1.488953334274292,0.001,0.89682,0.94122,0.5948,2.1344450929641723,0.7921,0.8592
58,0.7244,1.4831725282669068,0.001,0.89774,0.94278,0.5356,2.552093761730194,0.7447,0.8206
59,0.72134,1.4877947113037109,0.001,0.89772,0.94174,0.5439,2.5047074630737303,0.7479,0.8224
60,0.72484,1.4762661642074586,0.001,0.89724,0.94258,0.5289,2.548773250579834,0.7351,0.8098
61,0.72828,1.4692502089309691,0.001,0.90112,0.94344,0.5457,2.439862983894348,0.7556,0.8326
62,0.72678,1.4731198037338258,0.0003162278,0.8995,0.94414,0.5438,2.4140042627334597,0.7481,0.8229
63,0.73232,1.460801947822571,0.001,0.9029,0.94582,0.5123,2.7033700563430787,0.7247,0.8076
64,0.7321,1.4608645070648194,0.001,0.90272,0.946,0.5724,2.2972627233505247,0.7825,0.8521
65,0.73226,1.4603696685028076,0.001,0.9036,0.94554,0.5596,2.335253201007843,0.7727,0.8442
66,0.73378,1.4535802111053466,0.001,0.9035,0.94636,0.5507,2.425055407142639,0.7556,0.8271
67,0.73584,1.447963265991211,0.0003162278,0.90608,0.94766,0.5378,2.573971828651428,0.7467,0.8227
68,0.73688,1.4392674057006836,0.001,0.9072,0.9487,0.5745,2.2703363698005674,0.7746,0.8494
69,0.7373,1.4426354624557496,0.001,0.90802,0.94824,0.491,2.9533529628753663,0.6939,0.7735
70,0.7366,1.442240782432556,0.001,0.9092,0.94916,0.5067,2.65946942653656,0.7153,0.7962
71,0.74184,1.429472255973816,0.001,0.9081,0.9495,0.5695,2.3938093145370485,0.773,0.8428
72,0.74056,1.4356311408233642,0.0003162278,0.90848,0.94964,0.5576,2.3886620517730712,0.7583,0.8271
73,0.74094,1.431321754837036,0.001,0.90994,0.9505,0.5154,2.6573254035949705,0.7348,0.8179
74,0.74128,1.426438415298462,0.001,0.91014,0.95082,0.5688,2.4294238900184633,0.7654,0.8332
75,0.74566,1.4106466911697388,0.001,0.91262,0.95232,0.5819,2.375204654312134,0.781,0.8491
76,0.74408,1.4249762977218627,0.001,0.91044,0.95054,0.5792,2.2475901982307436,0.7864,0.8551
77,0.74466,1.4175768302536012,0.0003162278,0.913,0.95192,0.5453,2.475462036037445,0.7488,0.8272
78,0.7458,1.4157308278656007,0.001,0.91282,0.95306,0.5637,2.419557331752777,0.7698,0.8416
79,0.74652,1.4133672402191162,0.001,0.9134,0.95284,0.5749,2.3092697892189027,0.7801,0.8467
80,0.74898,1.4083699507522582,0.001,0.91452,0.95366,0.5524,2.5583016248703,0.7594,0.8327
81,0.82416,1.1577975179672242,1e-04,0.95054,0.97436,0.6782,1.7814636145591736,0.8584,0.9105
82,0.8535,1.0508188194084167,1e-04,0.9623,0.9817,0.684,1.7569053550720215,0.8637,0.9144
83,0.86556,0.9956429839134217,1e-04,0.96894,0.98508,0.6842,1.7589503026008606,0.8605,0.9132
84,0.87568,0.9527543688964843,1e-04,0.97244,0.98738,0.6882,1.7483130221366883,0.8629,0.9141
85,0.88206,0.92055332736969,1e-04,0.974,0.98778,0.6874,1.7485852746009827,0.8603,0.9143
86,0.8878,0.8886173840904236,1e-04,0.97652,0.9899,0.6859,1.751292631149292,0.8631,0.9128
87,0.89256,0.8628173637962341,1e-04,0.9778,0.99082,0.6865,1.758347114276886,0.8613,0.9147
88,0.8988,0.8367601536560059,1e-04,0.9803,0.9915,0.6912,1.7476243809700012,0.8637,0.9134
89,0.9018,0.816399444885254,1e-04,0.9811,0.99174,0.6837,1.7863891963005065,0.8583,0.9114
90,0.90526,0.7951836003684998,1e-04,0.98362,0.9935,0.6854,1.7567234313011169,0.863,0.9124
91,0.9075,0.7778592141342163,1e-04,0.98386,0.99368,0.6859,1.7521536367416382,0.8611,0.9136
92,0.91214,0.7589665110397339,1e-04,0.98512,0.99402,0.6872,1.7653658910751342,0.8626,0.9133
93,0.91628,0.7403188167762756,3.1622774e-05,0.98616,0.99448,0.6845,1.7868525378227234,0.8612,0.9109
94,0.91708,0.7281181395339966,1e-04,0.9865,0.9947,0.6827,1.7939733876228332,0.8576,0.9124
95,0.91966,0.7105558008766174,1e-04,0.98786,0.99522,0.6865,1.7829381927490235,0.8571,0.9126
96,0.92122,0.6963515630149841,1e-04,0.98874,0.99608,0.6821,1.8068620507240296,0.8586,0.9114
97,0.92434,0.681266534023285,1e-04,0.98946,0.99638,0.6782,1.8173088534355164,0.8567,0.9086
98,0.92638,0.6692457107925415,3.1622774e-05,0.98964,0.99626,0.6846,1.8084894101142883,0.8578,0.909
99,0.92798,0.6564273908233642,1e-04,0.99044,0.99678,0.682,1.809970311164856,0.8592,0.9106
