epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.15562,4.2913394477844236,0.001,0.3137,0.40912,0.1695,4.20897223892212,0.3216,0.4134
1,0.25884,3.4015733213043213,0.001,0.46188,0.56914,0.2464,3.4357446357727053,0.4452,0.5454
2,0.32286,3.0121575064849853,0.001,0.54256,0.64816,0.3178,3.0036342180252076,0.5461,0.6495
3,0.37646,2.7518459087371827,0.001,0.60408,0.70596,0.3955,2.6525152406692505,0.6252,0.7222
4,0.4191,2.552069642944336,0.001,0.64818,0.74518,0.4235,2.5289736150741575,0.6543,0.7493
5,0.45386,2.4063903427124025,0.001,0.6814,0.7751,0.4577,2.373458427810669,0.6887,0.7822
6,0.48228,2.2798457202911377,0.001,0.71132,0.79916,0.4655,2.3925819586753847,0.6921,0.7821
7,0.50942,2.1776068282318115,0.001,0.73324,0.81776,0.5081,2.208258152770996,0.7275,0.8092
8,0.53248,2.0782112300109863,0.001,0.75562,0.83574,0.514,2.2034330131530764,0.7297,0.8151
9,0.54982,2.017481008682251,0.001,0.76812,0.84502,0.5112,2.2337941162109374,0.7325,0.8194
10,0.56594,1.944828854827881,0.001,0.7829,0.8577,0.5448,2.052626548290253,0.7611,0.84
11,0.58186,1.8935695357513427,0.001,0.794,0.86576,0.527,2.1495741158485413,0.7496,0.8333
12,0.5958,1.8399908309555053,0.001,0.80546,0.8751,0.5628,1.9877829348564149,0.7773,0.8552
13,0.60768,1.7946345162582398,0.001,0.81564,0.88052,0.5537,2.0397113530158997,0.7679,0.8481
14,0.61888,1.7565111653137206,0.001,0.82164,0.88684,0.576,1.9617604121208192,0.7851,0.8566
15,0.6246,1.7263555267715454,0.001,0.82962,0.89294,0.5569,2.075725472831726,0.7706,0.8484
16,0.63678,1.6907270034790038,0.001,0.8362,0.89766,0.576,1.976756638622284,0.7819,0.8553
17,0.64334,1.6566654550170898,0.001,0.8426,0.90146,0.5681,2.0373931426048277,0.781,0.8539
18,0.64974,1.6359033744239808,0.001,0.84668,0.90686,0.5907,1.9480464676856994,0.7929,0.8641
19,0.65974,1.607514839515686,0.001,0.85328,0.9102,0.5797,1.9949074919700622,0.7849,0.8575
20,0.66412,1.5886075201797485,0.001,0.85698,0.91234,0.5888,1.9427880390167236,0.7969,0.869
21,0.66976,1.57084228225708,0.001,0.86166,0.91518,0.6091,1.8761969532012939,0.8097,0.8748
22,0.67742,1.5481317696380614,0.001,0.86594,0.9188,0.6177,1.8051126092910768,0.8182,0.8804
23,0.6849,1.5240414440917969,0.001,0.87066,0.92164,0.5868,1.9619350805282594,0.7955,0.8618
24,0.6889,1.5126299932479859,0.001,0.87354,0.92368,0.6024,1.8730880553245544,0.8111,0.8705
25,0.6949,1.4912241661071777,0.001,0.8776,0.92492,0.6135,1.8423818807601928,0.8243,0.8881
26,0.69686,1.4775310506820678,0.001,0.87898,0.92876,0.6038,1.9410162481307984,0.8045,0.8696
27,0.70242,1.4611501494216919,0.0003162278,0.88204,0.93088,0.6241,1.8181661273956298,0.8273,0.8889
28,0.70502,1.4505197444152833,0.001,0.88416,0.93076,0.6161,1.8884793672561646,0.8113,0.8775
29,0.71124,1.4328749206924438,0.001,0.88672,0.9341,0.6232,1.8295714084625243,0.8226,0.8818
30,0.71238,1.4272554693603516,0.001,0.89118,0.9357,0.6197,1.8515715076446533,0.8127,0.8774
31,0.71716,1.4097114065551757,0.001,0.89394,0.93742,0.6084,1.93963284034729,0.8057,0.8724
32,0.71996,1.4015415018463135,0.0003162278,0.89422,0.93892,0.6287,1.8774062076568603,0.8176,0.8805
33,0.72104,1.3933102939605713,0.001,0.89468,0.9417,0.6477,1.7801797152519225,0.8336,0.8925
34,0.7294,1.374943797645569,0.001,0.8996,0.94182,0.6463,1.774783087348938,0.835,0.891
35,0.72976,1.368791448287964,0.001,0.89956,0.9434,0.6212,1.8954842571258546,0.8145,0.8836
36,0.73348,1.3596247188186645,0.001,0.9034,0.94572,0.6436,1.762302026939392,0.835,0.8955
37,0.73502,1.349928974571228,0.001,0.90454,0.946,0.6062,1.9794630224227905,0.803,0.8704
38,0.73688,1.3443555299758911,0.001,0.90534,0.94736,0.6243,1.8972169857025147,0.8141,0.8791
39,0.74082,1.3316291580963135,0.001,0.90784,0.94884,0.6333,1.880938883304596,0.8231,0.8867
40,0.7438,1.3262351887130737,0.001,0.9096,0.94914,0.6538,1.748068705368042,0.8432,0.9039
41,0.74422,1.3181717620468139,0.001,0.91068,0.9505,0.6458,1.7816755360603334,0.8377,0.8972
42,0.74818,1.311458556098938,0.001,0.9112,0.95194,0.6453,1.8221048216819764,0.832,0.8918
43,0.75026,1.3042802661132813,0.001,0.913,0.95184,0.6481,1.8034402383804322,0.839,0.8953
44,0.75462,1.2935239641571046,0.001,0.91514,0.95374,0.6492,1.8355736450195312,0.8301,0.8919
45,0.75652,1.2892845567703246,0.0003162278,0.91628,0.95434,0.6327,1.8582832252502441,0.8226,0.8855
46,0.75854,1.2784573333358764,0.001,0.91772,0.95438,0.6525,1.7686397249221801,0.8406,0.8995
47,0.75742,1.2750576375961304,0.001,0.92,0.95618,0.6356,1.8699708081245423,0.834,0.892
48,0.7598,1.2766324156951905,0.001,0.9177,0.9549,0.6435,1.84506034450531,0.8308,0.8919
49,0.76444,1.2614057039642335,0.001,0.9205,0.9576,0.6423,1.8574250790596007,0.8354,0.891
50,0.7629,1.2660172323608399,0.0003162278,0.91936,0.95578,0.641,1.88637088804245,0.8309,0.8879
51,0.76406,1.2565099756622315,0.001,0.92214,0.95774,0.649,1.8118005281448364,0.8389,0.895
52,0.76732,1.247150448513031,0.001,0.92428,0.95936,0.6425,1.8692281368255614,0.8284,0.8908
53,0.77442,1.2323800201034545,0.001,0.9261,0.95958,0.6086,2.060904495716095,0.8078,0.8717
54,0.76912,1.2411181741333008,0.001,0.92516,0.95988,0.6302,1.9473205879211426,0.8252,0.8859
55,0.77218,1.2363515581512452,0.0003162278,0.92548,0.96116,0.6268,1.9630029580116273,0.8184,0.8815
56,0.77514,1.2255691355514526,0.001,0.92704,0.96242,0.6163,1.9678544865608216,0.8131,0.8763
57,0.77814,1.2243373428726196,0.001,0.92776,0.9612,0.6458,1.8988255487442016,0.8304,0.8924
58,0.77272,1.2231031533432006,0.001,0.92856,0.96302,0.6428,1.8775514278411864,0.8305,0.8951
59,0.77952,1.2127068824577332,0.001,0.93104,0.96366,0.654,1.8418449937820434,0.8389,0.8982
60,0.78232,1.2081856173324586,0.0003162278,0.92944,0.9627,0.6664,1.754688064956665,0.8449,0.9032
61,0.78066,1.204824282989502,0.001,0.93022,0.96414,0.6419,1.8968827817916871,0.8328,0.8906
62,0.78454,1.1990921111679078,0.001,0.93248,0.964,0.6379,1.9483903571128844,0.8237,0.884
63,0.78354,1.1986268779373168,0.001,0.93282,0.96444,0.6553,1.8370466258049012,0.8384,0.8951
64,0.78634,1.1877131521987916,0.001,0.93418,0.96604,0.6662,1.7611419283866883,0.8449,0.8987
65,0.7858,1.1854555544281007,0.0003162278,0.93586,0.96732,0.6697,1.75964127368927,0.8507,0.9062
66,0.78804,1.1845547891998292,0.001,0.93464,0.9666,0.6526,1.8461099801063539,0.8412,0.8974
