epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.5074,2.0497160189437866,0.001,0.81952,0.93116,0.5183,1.8594081046104431,0.8375,0.9491
1,0.63072,1.4236472867202759,0.001,0.89162,0.96416,0.6443,1.323480276966095,0.9075,0.9718
2,0.68248,1.226282953529358,0.001,0.91554,0.97428,0.6498,1.355944617652893,0.8882,0.9549
3,0.71894,1.0980490658569335,0.001,0.93116,0.9808,0.6797,1.2877920806884766,0.9137,0.971
4,0.7468,1.012065614566803,0.001,0.94006,0.9833,0.7409,1.061484007549286,0.9348,0.9802
5,0.7676,0.9473123546218872,0.001,0.94722,0.98572,0.7028,1.1557485454559326,0.9327,0.9801
6,0.78264,0.8949747796630859,0.001,0.9524,0.98746,0.7785,0.9055772256374359,0.9457,0.9866
7,0.79462,0.8554823040771484,0.001,0.95656,0.9887,0.7856,0.8956368857860565,0.9523,0.9856
8,0.8029,0.8243029101943969,0.001,0.9592,0.98962,0.7713,0.934202966928482,0.9522,0.9868
9,0.81014,0.7962711219024659,0.001,0.96172,0.99058,0.7894,0.9102103194236756,0.9542,0.9869
10,0.82172,0.76327577835083,0.001,0.96484,0.99138,0.7532,1.0241267742156983,0.9267,0.9743
11,0.827,0.7457521706962585,0.001,0.96728,0.99186,0.7831,0.8877513799667358,0.9523,0.9862
12,0.8328,0.7242989031791687,0.001,0.96832,0.99262,0.813,0.7875043591976166,0.9616,0.9912
13,0.8379,0.7111379335784912,0.001,0.9692,0.9926,0.7615,0.9687376089572907,0.9466,0.9837
14,0.84366,0.6929199846076965,0.001,0.97106,0.99302,0.7964,0.8465677105426789,0.953,0.9866
15,0.84648,0.681252206029892,0.001,0.97424,0.99354,0.8189,0.7744754957675933,0.9653,0.9919
16,0.8499,0.6670910415267944,0.001,0.97374,0.99378,0.8198,0.7821130409479141,0.966,0.9927
17,0.85518,0.6569344762134552,0.001,0.97398,0.99406,0.8075,0.8332772010803222,0.9632,0.991
18,0.85932,0.6423951363754272,0.001,0.97574,0.9949,0.8045,0.8343185597896576,0.9651,0.9896
19,0.86052,0.6310200235748291,0.001,0.97692,0.9948,0.8266,0.7820110320329666,0.9609,0.988
20,0.86048,0.6307178059768677,0.001,0.97664,0.99482,0.8395,0.7019194691658021,0.9721,0.9938
21,0.86426,0.6170618161773682,0.001,0.97784,0.99524,0.8209,0.771766204547882,0.9687,0.9922
22,0.86806,0.6083750052452087,0.001,0.97824,0.99532,0.8247,0.7625083423614502,0.9684,0.9924
23,0.86908,0.6036859860801697,0.001,0.97984,0.99504,0.8368,0.7081184941291809,0.9684,0.993
24,0.87144,0.5973789439201355,0.001,0.97962,0.99578,0.8326,0.7321071147441864,0.9645,0.9903
25,0.87328,0.5893822706604004,0.001,0.98024,0.99564,0.8508,0.6610838974952697,0.973,0.9934
26,0.87362,0.5881446362113952,0.001,0.97924,0.99578,0.829,0.7526180943489075,0.9672,0.9916
27,0.877,0.5762554046058654,0.001,0.98142,0.99632,0.8551,0.6610517082691193,0.9746,0.9945
28,0.8778,0.5750092045593261,0.001,0.98162,0.99596,0.8356,0.7094994037389756,0.974,0.9947
