epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.0285,5.809179531555176,0.001,0.08666,0.12876,0.0656,5.013335955810547,0.1536,0.2215
1,0.0916,4.634075874023438,0.001,0.20444,0.28314,0.1375,4.309039628601075,0.278,0.3699
2,0.1535,4.098269422683716,0.001,0.30228,0.39496,0.184,3.8949511989593506,0.3581,0.4554
3,0.20558,3.7187459286499025,0.001,0.38256,0.48218,0.2297,3.9996667709350584,0.4039,0.5025
4,0.24978,3.420771897735596,0.001,0.44332,0.54884,0.2864,3.2579877113342284,0.4833,0.5866
5,0.29858,3.158306964416504,0.001,0.50402,0.60866,0.3248,3.071402280807495,0.5299,0.6328
6,0.33188,2.960880372085571,0.001,0.54652,0.65126,0.3166,3.6502625661849977,0.5106,0.605
7,0.3674,2.7980788818359374,0.001,0.58644,0.6851,0.3846,2.75330846118927,0.6007,0.6987
8,0.39986,2.6514865524673463,0.001,0.61934,0.71394,0.3906,2.7096931928634644,0.6048,0.7021
9,0.4226,2.5448705769348146,0.001,0.64428,0.73808,0.4269,2.5453788974761964,0.6416,0.7323
10,0.442,2.4504459902191162,0.001,0.66452,0.7566,0.4355,2.538409832382202,0.6455,0.7379
11,0.46134,2.3690791606903074,0.001,0.68188,0.77226,0.4472,2.4456275691986082,0.6641,0.7528
12,0.47918,2.289702898101807,0.001,0.70044,0.78732,0.4177,2.627252095794678,0.6359,0.7356
13,0.50038,2.209909905052185,0.001,0.7201,0.8049,0.4456,2.547463186264038,0.6574,0.7425
14,0.51322,2.1592278173065185,0.001,0.73204,0.8143,0.4674,2.443097030067444,0.6844,0.7696
15,0.52732,2.101318882026672,0.001,0.74558,0.8269,0.4892,2.29925989151001,0.7078,0.7907
16,0.53922,2.0538723212432863,0.001,0.75734,0.83494,0.3926,2.957757275772095,0.6013,0.6917
17,0.55092,2.0150150201797485,0.001,0.76536,0.84042,0.4649,2.4630796154022216,0.6821,0.7693
18,0.56108,1.9791082612609863,0.001,0.77448,0.85052,0.4653,2.5236186059951784,0.6804,0.7653
19,0.56922,1.9444534586334228,0.001,0.7815,0.85508,0.4771,2.4050275524139404,0.6976,0.7825
20,0.5776,1.9111056232452392,0.0003162278,0.7887,0.86132,0.5095,2.3005050344467164,0.7168,0.7979
21,0.58406,1.8842695684814452,0.001,0.7956,0.8657,0.5351,2.1519474974632264,0.7413,0.8186
22,0.59462,1.85482045501709,0.001,0.8016,0.87052,0.5266,2.175256189441681,0.7421,0.8208
23,0.6032,1.8320331426239014,0.001,0.80804,0.87558,0.4986,2.3707406047821045,0.7128,0.7918
24,0.60672,1.8153521997451783,0.001,0.8111,0.87748,0.5151,2.317319387245178,0.7211,0.8042
25,0.61342,1.7900599802398682,0.001,0.81936,0.88356,0.522,2.2961185888290405,0.7305,0.8111
26,0.62032,1.7671874475097655,0.0003162278,0.8248,0.88748,0.5363,2.163562473678589,0.7491,0.8247
27,0.62486,1.743794245376587,0.001,0.8268,0.89094,0.5199,2.2899315905570985,0.7348,0.8109
28,0.62974,1.7315702687835692,0.001,0.83102,0.89214,0.5378,2.217817983055115,0.7488,0.8235
29,0.63566,1.7076943402862548,0.001,0.83644,0.89888,0.5592,2.1291634402275084,0.7636,0.8312
30,0.6387,1.6999540625,0.001,0.83956,0.89996,0.5423,2.2041118869781493,0.7535,0.8259
31,0.64568,1.6806476106643677,0.001,0.84276,0.902,0.5231,2.2655505792617796,0.7381,0.8185
32,0.65042,1.6688691668701172,0.001,0.84332,0.90242,0.5462,2.2372711668014524,0.7548,0.8308
33,0.65436,1.6511090518188476,0.001,0.84854,0.90634,0.5319,2.2577657388687133,0.7384,0.8135
34,0.65594,1.6412593322372437,0.0003162278,0.8503,0.9072,0.5155,2.3701638500213624,0.724,0.7986
35,0.65696,1.6350876055908203,0.001,0.85278,0.9093,0.5048,2.4589884172439573,0.7136,0.794
36,0.66526,1.6198282695388795,0.001,0.8556,0.91076,0.5473,2.2164672820091247,0.7588,0.8335
37,0.67108,1.603015711631775,0.001,0.86,0.91398,0.5291,2.384539168071747,0.7361,0.8099
38,0.67174,1.5949232081985474,0.001,0.86148,0.91536,0.537,2.2552023710250855,0.7511,0.8269
39,0.67258,1.5911891260147095,0.0003162278,0.86094,0.9156,0.5341,2.41295435590744,0.7328,0.8069
40,0.67874,1.581837864074707,0.001,0.8633,0.9176,0.5397,2.258771737098694,0.7499,0.8264
41,0.67928,1.57227280128479,0.001,0.86628,0.91994,0.5765,2.099006340122223,0.7828,0.8499
42,0.68042,1.563441269493103,0.001,0.86872,0.92148,0.5253,2.386571351623535,0.7317,0.8115
43,0.68476,1.5516282147216798,0.001,0.87246,0.92294,0.5449,2.2533109287261963,0.749,0.8249
44,0.68552,1.5537241498184204,0.001,0.86942,0.92286,0.5773,2.1305699803352356,0.7787,0.8469
45,0.69196,1.5351749001312256,0.001,0.87236,0.92476,0.5438,2.283528330039978,0.7514,0.8272
46,0.68846,1.5368687149810791,0.0003162278,0.8743,0.92526,0.5523,2.2394967792510987,0.762,0.8334
47,0.6918,1.526379428062439,0.001,0.87556,0.92722,0.5551,2.2701852060317993,0.7604,0.8343
48,0.69334,1.5241149033355712,0.001,0.87798,0.9276,0.5282,2.370193153953552,0.7412,0.8175
49,0.6978,1.5098808543777467,0.001,0.87872,0.9289,0.557,2.262862896156311,0.7617,0.834
