epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.1347,5.085633514938355,0.001,0.2857,0.3811,0.2019,3.920843042373657,0.3852,0.4895
1,0.21978,3.6713355992126466,0.001,0.41416,0.5217,0.2438,3.523914737701416,0.4318,0.5414
2,0.27158,3.32920464553833,0.001,0.47788,0.5842,0.2838,3.2665833642959594,0.4955,0.6
3,0.31786,3.0788215988159178,0.001,0.53686,0.64378,0.3363,2.960513562965393,0.5633,0.6707
4,0.35798,2.8711823596954344,0.001,0.58464,0.68922,0.3539,2.91615880317688,0.5736,0.6788
5,0.39702,2.686534023742676,0.001,0.62796,0.72726,0.3821,2.7315170862197875,0.6151,0.7173
6,0.42732,2.5488419467926025,0.001,0.65656,0.75652,0.3597,2.87878919506073,0.5945,0.7031
7,0.45304,2.4346679303741454,0.001,0.68492,0.77742,0.4085,2.713536622238159,0.6317,0.7231
8,0.47442,2.334247517166138,0.001,0.70406,0.7954,0.3937,2.8515650606155396,0.602,0.6936
9,0.49868,2.2348709705352783,0.001,0.72786,0.8138,0.4014,2.8345299926757814,0.6241,0.7216
10,0.51868,2.1609676610565187,0.001,0.74196,0.82556,0.4566,2.43691298789978,0.6942,0.7837
11,0.53288,2.0924369580841065,0.001,0.75694,0.8357,0.4558,2.50853776845932,0.6735,0.7672
12,0.55074,2.031070593109131,0.001,0.76944,0.84682,0.4287,2.6663396617889403,0.6586,0.7467
13,0.5633,1.981427806625366,0.001,0.77906,0.85406,0.4569,2.5189122913360595,0.6779,0.7728
14,0.57658,1.9220082265853882,0.001,0.78974,0.8652,0.504,2.2972516859054566,0.7181,0.8033
15,0.58992,1.8739000045394898,0.001,0.80162,0.87234,0.4772,2.4736032601356506,0.6909,0.7741
16,0.59962,1.8362077489852906,0.001,0.80948,0.87664,0.5079,2.2970889739990232,0.7317,0.8149
17,0.6101,1.7945161780548096,0.001,0.81766,0.88462,0.5228,2.192766088104248,0.7452,0.8232
18,0.61818,1.7567465431213378,0.001,0.82506,0.89028,0.4764,2.533553430557251,0.7104,0.7972
19,0.62802,1.729087092819214,0.001,0.83092,0.8927,0.5382,2.209392259311676,0.7513,0.8272
20,0.63518,1.700871649246216,0.001,0.83794,0.89812,0.5158,2.288165631866455,0.7352,0.8143
21,0.64106,1.671767162399292,0.001,0.842,0.9023,0.529,2.2193293723106384,0.7617,0.8444
22,0.65014,1.646134118309021,0.0003162278,0.8461,0.9056,0.5145,2.3208531122207643,0.7292,0.8124
23,0.6556,1.6217538890075684,0.001,0.85084,0.90918,0.5519,2.144450867652893,0.774,0.8501
24,0.6614,1.599685616607666,0.001,0.85492,0.91122,0.5315,2.2626680913925172,0.746,0.8253
25,0.66908,1.574044010925293,0.001,0.86206,0.91578,0.5843,1.9643576798439026,0.7943,0.8638
26,0.67362,1.557949468612671,0.001,0.86372,0.91826,0.5441,2.2554546028137206,0.7552,0.8266
27,0.67882,1.53851366065979,0.001,0.86734,0.92116,0.5701,2.055491329669952,0.7759,0.8473
28,0.68364,1.526354405899048,0.001,0.86902,0.92178,0.5718,2.128789628601074,0.7837,0.856
29,0.68994,1.504104990158081,0.001,0.87366,0.92434,0.5551,2.1922757637023924,0.7718,0.8434
30,0.69338,1.4841690559387206,0.0003162278,0.87856,0.9283,0.5801,2.004167798805237,0.7847,0.8529
31,0.69504,1.4775712330245971,0.001,0.87944,0.92936,0.5774,2.07485549659729,0.7937,0.8631
32,0.70076,1.4656616347122193,0.001,0.88048,0.93066,0.5782,2.116000908756256,0.7818,0.8508
33,0.70468,1.4442949654388428,0.001,0.88454,0.93242,0.5953,1.98214839887619,0.8073,0.8725
34,0.71082,1.4311044408416749,0.001,0.88848,0.93488,0.5878,2.0478713866233824,0.7882,0.8583
35,0.71198,1.423674818458557,0.001,0.88978,0.936,0.6169,1.8815865962982177,0.8082,0.871
36,0.71728,1.4056611487579345,0.001,0.89348,0.93888,0.57,2.249561120414734,0.7678,0.8421
37,0.72134,1.3915518178939819,0.001,0.89578,0.94078,0.5531,2.2839116458892823,0.7573,0.8292
38,0.722,1.38905731300354,0.001,0.8963,0.9404,0.5727,2.2959274435043335,0.7784,0.8516
39,0.72794,1.3706840470123292,0.001,0.89886,0.94298,0.6155,1.9288513550758362,0.8179,0.8773
40,0.72884,1.365190548362732,0.0003162278,0.9009,0.94296,0.5997,2.032018475341797,0.806,0.8712
41,0.73314,1.3504270948028565,0.001,0.90262,0.94456,0.5738,2.1815186329841616,0.7808,0.856
42,0.73172,1.3479115815353393,0.001,0.9032,0.94606,0.6229,1.8491870485305786,0.8193,0.8829
43,0.73412,1.339633635520935,0.001,0.90546,0.94612,0.6244,1.9586595941543579,0.8112,0.8754
44,0.7408,1.3229475246810913,0.001,0.90886,0.94904,0.6066,1.9441604318618775,0.8139,0.8765
45,0.74258,1.3205362280082702,0.001,0.90764,0.94812,0.5899,2.1340029229164124,0.7914,0.8577
46,0.74614,1.3067104391860962,0.001,0.9118,0.95182,0.6136,1.944420882987976,0.811,0.878
47,0.74928,1.3004279567718506,0.0003162278,0.91272,0.95152,0.6055,2.026541324043274,0.8011,0.8651
48,0.74886,1.3045888330078126,0.001,0.91156,0.94984,0.6316,1.8599598858833313,0.8264,0.8881
49,0.75288,1.2874858250808716,0.001,0.9159,0.95304,0.6208,2.0242566964149473,0.81,0.8712
