epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.12734,4.084071213989258,0.001,0.2692,0.36008,0.1806,3.7136575614929197,0.3535,0.4534
1,0.22276,3.4461092086029055,0.001,0.41086,0.5163,0.2383,3.3059163497924806,0.4378,0.5522
2,0.2777,3.124623835067749,0.001,0.48404,0.59144,0.3077,2.964364157295227,0.53,0.635
3,0.32992,2.8739295323181153,0.001,0.5486,0.65172,0.3441,2.800057098007202,0.5588,0.6676
4,0.376,2.6633802872467043,0.001,0.59892,0.69782,0.3882,2.62327846698761,0.6064,0.7014
5,0.4074,2.5097988731384278,0.001,0.63456,0.7314,0.4212,2.470345754623413,0.6471,0.7465
6,0.44002,2.3845299990081785,0.001,0.66538,0.75908,0.4263,2.4457885177612306,0.6519,0.7481
7,0.46496,2.281623365211487,0.001,0.68896,0.78034,0.4469,2.3822293352127075,0.6666,0.7589
8,0.4856,2.206097897796631,0.001,0.71088,0.79542,0.4734,2.2981770159721373,0.6919,0.783
9,0.50562,2.1271769013214112,0.001,0.72772,0.81366,0.4927,2.2126725750923155,0.7093,0.7966
10,0.5249,2.0605409169769286,0.001,0.7437,0.82468,0.515,2.1297170417785645,0.7255,0.8093
11,0.54204,1.9903806202697754,0.001,0.75936,0.83954,0.5194,2.1308324973106383,0.733,0.8138
12,0.5538,1.9472063455200195,0.001,0.76836,0.84546,0.4953,2.3006487352371217,0.7088,0.7912
13,0.5661,1.8978189214324952,0.001,0.78258,0.85612,0.5202,2.10646043548584,0.7452,0.8254
14,0.57976,1.8635577088928224,0.001,0.79054,0.86428,0.5353,2.051392981529236,0.75,0.8275
15,0.58988,1.8202981855010987,0.001,0.7988,0.86974,0.53,2.102687215709686,0.7459,0.8251
16,0.60006,1.7850055805587768,0.001,0.80866,0.87408,0.5446,2.0542592537879942,0.7585,0.8333
17,0.6078,1.7583597232055663,0.001,0.81222,0.88074,0.5251,2.188841258430481,0.7397,0.8151
18,0.61528,1.7343738121414185,0.001,0.8206,0.88656,0.5678,1.9638208696365356,0.7713,0.8464
19,0.62748,1.700473177909851,0.001,0.82874,0.8899,0.5341,2.137103826904297,0.7484,0.8272
20,0.63224,1.6785238805389404,0.001,0.83198,0.89464,0.5741,1.9536620992660523,0.7826,0.8518
21,0.63942,1.6521289850616454,0.001,0.83976,0.90038,0.5781,1.9695936692237854,0.7848,0.8549
22,0.64874,1.6372592014694214,0.001,0.84414,0.90148,0.5797,1.9900449946403505,0.7779,0.8482
23,0.65174,1.6204007664871216,0.001,0.84746,0.90566,0.574,1.9743683037757873,0.7869,0.8616
24,0.65928,1.5974706369781495,0.001,0.85098,0.90822,0.5399,2.21114631023407,0.7591,0.8391
25,0.66224,1.5884785357284545,0.0003162278,0.85544,0.91092,0.5731,2.0276212772369386,0.7785,0.8469
26,0.66688,1.564132255973816,0.001,0.85846,0.91376,0.5853,1.9640310235977172,0.7852,0.8536
27,0.67474,1.5524960792541505,0.001,0.86206,0.91628,0.5952,1.9485251021385193,0.7906,0.8609
28,0.6776,1.5386482207489014,0.001,0.86606,0.9189,0.5878,1.9760404821395874,0.7921,0.8599
29,0.68038,1.5230797367095947,0.001,0.8684,0.9221,0.5862,1.9941603135108947,0.7891,0.8584
30,0.68352,1.514879655456543,0.001,0.87058,0.92322,0.5885,1.9997335513114929,0.7922,0.8577
31,0.69136,1.4917738245773315,0.001,0.87454,0.92498,0.5716,2.021263820648193,0.7812,0.8546
32,0.69486,1.4934254803085327,0.0003162278,0.87592,0.92534,0.57,2.114564319610596,0.772,0.8474
33,0.69502,1.4878056870269776,0.001,0.8784,0.92682,0.5779,2.0312590785980227,0.7857,0.8555
34,0.6983,1.4687445317459107,0.001,0.87966,0.9293,0.5763,2.1410907212257384,0.7775,0.8444
35,0.70322,1.4583794930648804,0.001,0.88294,0.9312,0.5811,2.0880904788970946,0.7833,0.8515
36,0.70754,1.4474716919326782,0.001,0.8868,0.9341,0.578,2.0811353172302245,0.7795,0.848
37,0.70982,1.4347914539527893,0.0003162278,0.88742,0.93462,0.5774,2.078500218486786,0.7803,0.8495
38,0.71232,1.4341314768981934,0.001,0.88808,0.93458,0.5569,2.2458179412841797,0.7678,0.8399
39,0.71612,1.422297723312378,0.001,0.89168,0.93702,0.5786,2.1408822709083557,0.7821,0.851
40,0.72004,1.4111621030807495,0.001,0.89392,0.9388,0.5974,2.005803985786438,0.8015,0.867
41,0.72236,1.4051940299987793,0.001,0.89512,0.94018,0.5987,2.0042002351760866,0.8019,0.8669
42,0.72108,1.406322555580139,0.0003162278,0.89464,0.93994,0.5835,2.1004287859916686,0.7859,0.8528
43,0.7247,1.3898306174468995,0.001,0.89802,0.94212,0.5761,2.1757645371437073,0.7783,0.8478
44,0.728,1.388900076637268,0.001,0.8989,0.94096,0.5881,2.1260432101249696,0.7843,0.8503
45,0.7301,1.3743319770812987,0.001,0.9009,0.94498,0.6027,2.028565574836731,0.7929,0.861
46,0.73206,1.3696961455535888,0.001,0.90314,0.9463,0.594,2.047582254600525,0.7902,0.8592
47,0.73624,1.3638236172866822,0.0003162278,0.90486,0.9471,0.5814,2.164640720176697,0.7817,0.853
48,0.73778,1.3607774216842652,0.001,0.90526,0.94702,0.5985,2.0560714100837707,0.7978,0.8611
49,0.73892,1.3502291133880615,0.001,0.90706,0.9477,0.6033,2.051680132675171,0.8008,0.8654
50,0.74136,1.347889528579712,0.001,0.90886,0.9508,0.6045,2.0532235744476317,0.7966,0.8615
51,0.74638,1.3336284172058106,0.001,0.91016,0.95104,0.56,2.3703736632347105,0.7714,0.8459
52,0.746,1.3317116106796265,0.0003162278,0.91102,0.95172,0.5795,2.177973537445068,0.785,0.8557
53,0.74506,1.3393752599334716,0.001,0.91014,0.95026,0.5896,2.073053639984131,0.7946,0.8611
54,0.74668,1.3316760953140259,0.001,0.9131,0.95094,0.5771,2.286511262512207,0.7753,0.845
55,0.74994,1.3194198305892944,0.001,0.91424,0.95292,0.5863,2.097766895008087,0.7926,0.861
56,0.75356,1.311049246711731,0.001,0.91562,0.95412,0.5906,2.175659171295166,0.788,0.8526
57,0.75548,1.3128699437332154,0.0003162278,0.91634,0.95328,0.5858,2.1399682260513306,0.7855,0.8523
58,0.75654,1.3040534146499634,0.001,0.91744,0.95534,0.5989,2.1100123997688294,0.7923,0.8566
59,0.76102,1.299543756942749,0.001,0.91926,0.95482,0.5804,2.2384549049377442,0.777,0.8459
60,0.75554,1.3046762214279175,0.001,0.91706,0.95504,0.587,2.146773702430725,0.7889,0.8586
61,0.75788,1.2942406231307984,0.001,0.92032,0.95596,0.5726,2.2972295245170593,0.7789,0.8467
62,0.76028,1.2853311233139038,0.0003162278,0.92086,0.9571,0.5745,2.281436729812622,0.7696,0.8349
63,0.7648,1.283687138595581,0.001,0.91984,0.95666,0.5767,2.263402511405945,0.7735,0.8454
