epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.49218,1.6601066013717651,0.001,0.80654,0.92322,0.6194,1.3202504970550537,0.881,0.9579
1,0.64658,1.2325392222595215,0.001,0.89574,0.96626,0.6099,1.4363001960754394,0.8716,0.9477
2,0.70104,1.0731577626800537,0.001,0.92148,0.97714,0.7006,1.0684507433891297,0.936,0.9813
3,0.73518,0.9797377016448975,0.001,0.93324,0.98044,0.6742,1.1769207022666932,0.9173,0.9782
4,0.75986,0.9102322541618347,0.001,0.94256,0.98342,0.7637,0.9057594189167023,0.9462,0.9859
5,0.77484,0.864333722229004,0.001,0.94824,0.98578,0.7099,1.1676232652664185,0.9115,0.9673
6,0.79294,0.8158678763198852,0.001,0.95428,0.9879,0.7802,0.8572780029773712,0.9496,0.9876
7,0.80506,0.7788033262062073,0.001,0.96102,0.99034,0.7672,0.9236294882774353,0.9494,0.9877
8,0.8137,0.7555751947784424,0.001,0.96094,0.98996,0.78,0.8743708039283753,0.9453,0.9841
9,0.82272,0.7349371473121643,0.001,0.96332,0.99054,0.8045,0.8118917274475098,0.9538,0.9851
10,0.83134,0.7102422175216675,0.001,0.96658,0.99204,0.8032,0.8160532632827758,0.9552,0.9837
11,0.83688,0.6920961644935608,0.001,0.96728,0.9918,0.8222,0.7431821878910064,0.965,0.9912
12,0.84104,0.6811445456123352,0.001,0.97002,0.9929,0.8024,0.8295175629138947,0.9557,0.9873
13,0.8478,0.6619756232261658,0.001,0.97288,0.99392,0.8145,0.778700342130661,0.9678,0.9913
14,0.85224,0.650651773891449,0.001,0.97356,0.99416,0.8244,0.746606302690506,0.9626,0.991
15,0.85582,0.6398021171379089,0.001,0.97484,0.99426,0.8182,0.7674860273361206,0.9644,0.992
16,0.85918,0.6317342573547363,0.0003162278,0.97506,0.99406,0.8235,0.7473298107147217,0.9657,0.9914
17,0.8634,0.6194679119110107,0.001,0.97626,0.99444,0.7787,0.9652181466102601,0.9355,0.9788
18,0.8654,0.6134437098312377,0.001,0.97682,0.99464,0.7491,1.152974936389923,0.916,0.9732
19,0.86916,0.6075860739707947,0.001,0.97812,0.99534,0.8492,0.6709937673568726,0.9723,0.993
20,0.8711,0.5958856186676026,0.001,0.98006,0.99566,0.8434,0.694302291059494,0.9685,0.9919
21,0.87316,0.5937181129264831,0.001,0.98004,0.99572,0.7546,1.1019637649059295,0.9226,0.9691
22,0.87476,0.5849094859027862,0.001,0.9805,0.99578,0.834,0.7421884621620178,0.972,0.993
23,0.87862,0.5801209233093262,0.001,0.9812,0.99618,0.8371,0.7321515888929367,0.9678,0.9902
24,0.88046,0.5743922168540955,0.0003162278,0.98108,0.996,0.8499,0.6855912317991256,0.9711,0.9924
25,0.88278,0.5683887336730957,0.001,0.98096,0.996,0.7577,1.0346940517425538,0.9547,0.9883
26,0.88414,0.5619792618942261,0.001,0.98164,0.99622,0.8437,0.7146795596122741,0.9655,0.9906
27,0.88562,0.5622014023399353,0.001,0.98188,0.9962,0.8166,0.8179189038753509,0.9587,0.9865
28,0.88792,0.55305569606781,0.001,0.98306,0.99618,0.8267,0.7903606823444367,0.9622,0.9901
29,0.8871,0.5526111191749573,0.001,0.98356,0.9965,0.8545,0.6655415944099426,0.9717,0.993
30,0.88702,0.5520603231048584,0.001,0.98386,0.99622,0.8362,0.7407066931247711,0.9647,0.9902
31,0.89118,0.5447629200649261,0.001,0.98384,0.99692,0.85,0.6900485904693604,0.9708,0.9927
32,0.89096,0.542243469953537,0.001,0.9843,0.99674,0.8305,0.805407501244545,0.9526,0.9828
33,0.89298,0.538731708202362,0.001,0.9839,0.99682,0.8171,0.8059320094585418,0.9545,0.9885
34,0.89298,0.5365587779808044,0.001,0.985,0.99666,0.857,0.6631999538898468,0.973,0.9933
35,0.8948,0.5320240618419647,0.001,0.98502,0.99696,0.792,0.9432966554641724,0.961,0.9877
36,0.89696,0.5259320781135559,0.001,0.98516,0.99686,0.8512,0.7002734162807465,0.9675,0.9908
37,0.89656,0.5267822968292236,0.001,0.98564,0.99722,0.8454,0.7088670875787735,0.969,0.9925
