epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.037,5.413553768768311,0.001,0.0978,0.15046,0.0697,4.691328762435913,0.1715,0.2509
1,0.10108,4.401417364959717,0.001,0.22566,0.31266,0.1458,4.142537643051147,0.2937,0.3916
2,0.16074,3.952106672592163,0.001,0.31922,0.41644,0.2066,3.8806474403381346,0.3812,0.4827
3,0.207,3.6335224906158445,0.001,0.38914,0.49146,0.237,3.4398048133850097,0.4321,0.5396
4,0.25344,3.3663476600646973,0.001,0.45018,0.5561,0.2817,3.247516263961792,0.4819,0.5886
5,0.29902,3.1273230115509034,0.001,0.5083,0.61202,0.2981,3.175502529716492,0.5021,0.605
6,0.3377,2.933289536819458,0.001,0.55504,0.65814,0.3586,2.8564864261627196,0.5762,0.6722
7,0.373,2.7671347885131836,0.001,0.59296,0.69412,0.3448,2.9945445495605467,0.5546,0.6546
8,0.3985,2.6403103744506837,0.001,0.6215,0.71936,0.4098,2.6056644762039185,0.6359,0.7297
9,0.42238,2.536829452667236,0.001,0.6489,0.74266,0.4341,2.515541098976135,0.6539,0.7482
10,0.44672,2.451332455215454,0.001,0.66752,0.76006,0.4211,2.6255236364364625,0.6319,0.7236
11,0.46462,2.3764458296966553,0.001,0.68572,0.7757,0.424,2.6155586725234987,0.6417,0.7325
12,0.48384,2.2997417977142334,0.001,0.70686,0.79334,0.4429,2.4937106216430664,0.6566,0.754
13,0.49678,2.240288546524048,0.001,0.72194,0.80592,0.4462,2.5212690046310424,0.6636,0.749
14,0.5102,2.1833951284027098,0.001,0.73378,0.81544,0.4343,2.5891092128753663,0.6556,0.7452
15,0.52446,2.132551675262451,0.001,0.74446,0.8268,0.4938,2.29104725818634,0.7135,0.795
16,0.53994,2.083632776107788,0.001,0.75606,0.83464,0.5007,2.3130691221237183,0.7125,0.798
17,0.55062,2.0369782359695434,0.001,0.76828,0.84438,0.4633,2.5365385261535645,0.6726,0.7604
18,0.56488,1.992842583770752,0.001,0.77878,0.8513,0.4737,2.454767276382446,0.6846,0.7729
19,0.5727,1.9623826455688476,0.001,0.78464,0.85728,0.5088,2.299945616531372,0.725,0.8061
20,0.58656,1.916847128829956,0.0003162278,0.79698,0.8672,0.4816,2.4537317310333253,0.6932,0.7816
21,0.59212,1.889654369468689,0.001,0.80076,0.87092,0.4574,2.647913172149658,0.6706,0.7573
22,0.6,1.8645647365188598,0.001,0.80786,0.8755,0.5158,2.309818358421326,0.725,0.8102
23,0.60624,1.834488150138855,0.001,0.81382,0.8804,0.4837,2.5086879381179807,0.6992,0.7844
24,0.61306,1.8144878937530518,0.001,0.81824,0.88288,0.5172,2.284818465423584,0.7286,0.8084
25,0.62138,1.7881590593338013,0.001,0.8244,0.88852,0.53,2.2617170333862306,0.7358,0.818
26,0.6302,1.770186988296509,0.001,0.82936,0.89106,0.5299,2.283424453830719,0.7342,0.8121
27,0.6344,1.756191367034912,0.001,0.8315,0.89522,0.5314,2.2285375705718993,0.7463,0.8258
28,0.63736,1.732006069908142,0.001,0.8375,0.89904,0.4747,2.669255771255493,0.6825,0.7706
29,0.64516,1.716065985031128,0.001,0.84158,0.9015,0.5236,2.3317811161994935,0.7386,0.8151
30,0.64664,1.7036830878448486,0.001,0.84384,0.9044,0.5262,2.3309656742095948,0.7349,0.8127
31,0.65194,1.6844365826034546,0.001,0.84988,0.90858,0.5426,2.247279598426819,0.759,0.8321
32,0.65586,1.6662586396789552,0.0003162278,0.85124,0.9112,0.5437,2.280112571620941,0.7467,0.8179
33,0.66154,1.655963512535095,0.001,0.85622,0.9119,0.5563,2.2172157676696775,0.7635,0.8357
34,0.66758,1.6420946501159668,0.001,0.85878,0.9146,0.543,2.2887453958511355,0.7554,0.8262
35,0.6693,1.6299529348373414,0.001,0.86124,0.91642,0.5067,2.5093780643463135,0.7203,0.8072
36,0.6746,1.6160632260131835,0.001,0.863,0.91836,0.5229,2.4507212829589844,0.7313,0.8015
37,0.67632,1.6155673040008545,0.001,0.86544,0.91918,0.5407,2.3820444647789003,0.7416,0.8161
38,0.68128,1.5992701594161987,0.0003162278,0.8673,0.92124,0.5279,2.4267040063858034,0.735,0.8139
39,0.68432,1.5883873138809204,0.001,0.87258,0.92426,0.5328,2.3672694553375244,0.7436,0.8201
40,0.68934,1.5820297450256349,0.001,0.8719,0.92324,0.5318,2.4386594051361086,0.7403,0.8187
41,0.68976,1.5713090041351319,0.001,0.87504,0.92494,0.5045,2.650231924819946,0.7113,0.793
42,0.6909,1.5648460827255248,0.001,0.87644,0.92666,0.5075,2.5386810132980346,0.7219,0.8022
43,0.69596,1.5548608474349976,0.0003162278,0.87842,0.9288,0.5505,2.285773240566254,0.76,0.8338
44,0.69662,1.5520957942199707,0.001,0.87942,0.92858,0.5559,2.3461542196273806,0.7568,0.8304
