epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.4414,1.9887999903488158,0.001,0.76754,0.90256,0.4779,1.8373712579727173,0.8335,0.938
1,0.61156,1.3886982007217408,0.001,0.88176,0.95916,0.5595,1.6316325207710267,0.8421,0.9422
2,0.67996,1.174198556213379,0.001,0.9113,0.97284,0.7053,1.0826448451519013,0.9241,0.9787
3,0.7166,1.05582906085968,0.001,0.926,0.97828,0.6806,1.1959306572914123,0.9078,0.9681
4,0.74128,0.9810292819595336,0.001,0.93606,0.98152,0.7305,1.021753854560852,0.9336,0.9789
5,0.76236,0.9210193909835815,0.001,0.94432,0.98418,0.739,0.9963544579505921,0.9332,0.9799
6,0.7768,0.8735819048881531,0.001,0.94868,0.9861,0.7473,0.9972402597427368,0.9411,0.9835
7,0.78802,0.8350677513122559,0.001,0.95266,0.98728,0.761,0.9365016672611236,0.9383,0.9785
8,0.80026,0.8000789435958863,0.001,0.95758,0.98872,0.7619,0.9512899837493897,0.9452,0.9823
9,0.80656,0.7751442566680908,0.001,0.95988,0.98964,0.7843,0.8570694003582001,0.9515,0.9867
10,0.81548,0.7565975060462952,0.001,0.96314,0.98994,0.7929,0.8330878805160522,0.9524,0.9862
11,0.82138,0.7359345868873596,0.001,0.96396,0.99102,0.7908,0.832761930513382,0.9562,0.9878
12,0.82856,0.7171695555114747,0.001,0.96594,0.99102,0.773,0.9010976942062378,0.9502,0.9865
13,0.8348,0.6978473851585388,0.001,0.96894,0.99178,0.7957,0.8450802065372467,0.9595,0.9898
14,0.8413,0.6818479244041443,0.001,0.96918,0.99242,0.7938,0.8482230397701264,0.9629,0.9909
15,0.84508,0.6687275743484498,0.001,0.97206,0.99304,0.7991,0.8375905822277069,0.9501,0.9835
16,0.85042,0.6552100646400452,0.0003162278,0.97172,0.99354,0.7951,0.8512123673439026,0.956,0.9849
17,0.85222,0.648744416399002,0.001,0.9729,0.99386,0.8104,0.7996075911045074,0.9564,0.9855
18,0.85468,0.6364551029396057,0.001,0.97492,0.9945,0.7846,0.8816367157936096,0.9499,0.9858
19,0.8573,0.6271408275222778,0.001,0.97614,0.9943,0.8249,0.7371278420686722,0.9679,0.992
20,0.863,0.618380112247467,0.001,0.97622,0.9942,0.8421,0.699835838150978,0.9685,0.9915
21,0.86616,0.6088502710342407,0.001,0.9773,0.99446,0.8363,0.7132220959186554,0.9705,0.9927
22,0.86878,0.5992629479408265,0.001,0.97792,0.99528,0.8319,0.7076127332448959,0.9683,0.9934
23,0.86878,0.5945527578544617,0.001,0.97826,0.99532,0.8369,0.6946560272693634,0.9724,0.9918
24,0.87342,0.582890221748352,0.001,0.97916,0.99546,0.7842,0.9389519869804382,0.9612,0.9922
25,0.8754,0.5801363171577454,0.001,0.97906,0.99546,0.7882,0.8798653907775879,0.948,0.9867
26,0.87592,0.5762151940345764,0.001,0.97998,0.9954,0.8336,0.7197542429924011,0.9723,0.9934
27,0.87832,0.5719475361824036,0.001,0.98048,0.99604,0.8159,0.7658895012617111,0.9647,0.9894
28,0.8809,0.5655977725982666,0.0003162278,0.9809,0.9962,0.8381,0.7101104300498963,0.9703,0.9927
29,0.88176,0.5602766166496277,0.001,0.98188,0.99648,0.839,0.7191533598423004,0.9681,0.9929
30,0.883,0.556461960105896,0.001,0.98246,0.99634,0.8358,0.7654787645816803,0.9686,0.9927
31,0.8837,0.551741544418335,0.001,0.98238,0.99666,0.813,0.8097310510635376,0.9596,0.9876
32,0.88586,0.5457308868598938,0.001,0.98288,0.99634,0.8265,0.7805285659790039,0.9663,0.9916
33,0.88778,0.5438598213481903,0.001,0.98316,0.99624,0.8515,0.6824544130802155,0.9684,0.992
34,0.88996,0.5392726126003266,0.001,0.98336,0.9966,0.8618,0.6223513569831848,0.9774,0.9956
35,0.88878,0.5389899595069886,0.001,0.9845,0.99638,0.8178,0.7855605956554412,0.9684,0.9919
36,0.8897,0.5371110083580017,0.001,0.9837,0.99648,0.81,0.7941839322090148,0.9628,0.9918
37,0.89196,0.5310409152030945,0.001,0.98462,0.99672,0.8732,0.5900914591789246,0.978,0.9938
38,0.8927,0.5288669848918914,0.001,0.98418,0.99704,0.8265,0.8259041170358657,0.9582,0.9879
39,0.89096,0.5288896047306061,0.001,0.98494,0.9964,0.8451,0.6911943185329438,0.9725,0.9939
40,0.89594,0.5202600686073303,0.001,0.98508,0.99646,0.8202,0.775561707687378,0.9548,0.9852
41,0.89516,0.5186144371795655,0.001,0.98612,0.9971,0.8419,0.6893623904705047,0.9709,0.9924
42,0.89636,0.5182480967140197,0.0003162278,0.98532,0.99722,0.8407,0.7274288325786591,0.9694,0.9923
43,0.89698,0.5132592782974243,0.001,0.98584,0.99732,0.8231,0.8003013323068618,0.9623,0.9902
44,0.89728,0.5129309727668763,0.001,0.9866,0.99736,0.8338,0.7221665999889374,0.9688,0.9911
45,0.90016,0.5075568371295929,0.001,0.98676,0.9972,0.768,1.030683085489273,0.9353,0.9754
46,0.90156,0.5031305007457734,0.001,0.98666,0.99744,0.8507,0.6921879419803619,0.9681,0.989
47,0.89756,0.5107772116088867,0.0003162278,0.98674,0.99746,0.8508,0.6667927747964859,0.9756,0.9936
48,0.90158,0.500876693649292,0.001,0.98716,0.99774,0.8303,0.7769083541870118,0.9574,0.9843
