epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.14466,4.73193169883728,0.001,0.29374,0.39044,0.1899,3.9254589435577394,0.359,0.4581
1,0.23854,3.543004747390747,0.001,0.43504,0.54148,0.2559,3.3647846881866457,0.4644,0.5732
2,0.29846,3.1624051045227053,0.001,0.51208,0.6193,0.3034,3.1297885471343996,0.5186,0.6311
3,0.34716,2.906754557800293,0.001,0.57208,0.6763,0.357,2.8987486434936525,0.572,0.6812
4,0.39158,2.7041611225128173,0.001,0.61958,0.71878,0.3999,2.629699027442932,0.634,0.7311
5,0.42076,2.5546992155456545,0.001,0.65226,0.7506,0.3853,2.7461032594680788,0.6074,0.7035
6,0.45162,2.4217623572540283,0.001,0.68122,0.77434,0.435,2.4901347499847413,0.6704,0.7664
7,0.47338,2.317859542236328,0.001,0.70216,0.79462,0.4495,2.4322001008987426,0.6723,0.7696
8,0.49926,2.219506474761963,0.001,0.72484,0.81046,0.4785,2.3346235615730286,0.7043,0.795
9,0.51876,2.1354992530059813,0.001,0.74316,0.82528,0.4849,2.2829419576644896,0.7132,0.8006
10,0.53326,2.0707668758392335,0.001,0.75668,0.83842,0.4565,2.542128717041016,0.6793,0.7741
11,0.55116,2.001837630767822,0.001,0.7698,0.84628,0.4992,2.2795336688041687,0.7144,0.7958
12,0.5638,1.9447953720092774,0.001,0.78376,0.85848,0.4883,2.3576707651138307,0.7071,0.7928
13,0.57732,1.9019574362564087,0.001,0.79194,0.86346,0.528,2.142100844860077,0.744,0.826
14,0.59208,1.845858606491089,0.001,0.8033,0.87364,0.5312,2.126516510772705,0.7531,0.835
15,0.60268,1.8047347758483887,0.001,0.81208,0.87924,0.5453,2.1474726906776427,0.753,0.8314
16,0.6118,1.7636534249877929,0.001,0.82054,0.88544,0.5537,2.0634965425491334,0.7659,0.8457
17,0.61896,1.7383359638977052,0.001,0.82612,0.89202,0.5595,2.0355103315353396,0.7762,0.8496
18,0.63226,1.6984070164489746,0.001,0.83456,0.89472,0.5628,2.0134286043167116,0.7783,0.8513
19,0.63932,1.6760975550842285,0.001,0.83906,0.89914,0.5422,2.2269665042877196,0.7501,0.8295
20,0.64574,1.647043815612793,0.001,0.84348,0.9036,0.5729,1.9696630974769593,0.7907,0.8603
21,0.6534,1.6243267452239991,0.001,0.84856,0.90784,0.5613,2.0504953481674195,0.7704,0.8466
22,0.6576,1.599195121192932,0.001,0.85276,0.9111,0.5748,2.0150643370628356,0.7858,0.8594
23,0.66604,1.575029568901062,0.001,0.85806,0.91398,0.5768,1.9770769652366638,0.785,0.8542
24,0.67006,1.554667532081604,0.001,0.86198,0.91614,0.5795,2.052577210140228,0.791,0.8613
25,0.67782,1.5357118703842163,0.0003162278,0.8658,0.91946,0.5624,2.134372659111023,0.7682,0.8402
26,0.68162,1.5200672806930542,0.001,0.86884,0.92248,0.5955,1.9310387622833252,0.7963,0.8657
27,0.68694,1.4922216903305054,0.001,0.87346,0.92444,0.5809,2.066412692070007,0.7871,0.8575
28,0.6936,1.4780073961639404,0.001,0.87556,0.92732,0.5843,2.0187774700164796,0.7918,0.8599
29,0.69504,1.4726166416168214,0.001,0.87762,0.92818,0.5586,2.251524593257904,0.7627,0.8369
30,0.70168,1.4504821863555908,0.001,0.88334,0.932,0.5857,2.0193112853050232,0.7934,0.8654
31,0.70536,1.4384590872192382,0.001,0.88548,0.93318,0.6226,1.8221657971382141,0.8198,0.8825
32,0.7069,1.4265826950836182,0.001,0.88644,0.93398,0.5862,2.1034731820106507,0.7932,0.859
33,0.71118,1.4148867304229735,0.001,0.8896,0.93632,0.6194,1.8476894182205201,0.8188,0.8797
34,0.71626,1.400874153366089,0.001,0.89234,0.93764,0.6321,1.7658745787620544,0.8335,0.8897
35,0.7201,1.388439993133545,0.001,0.89474,0.93884,0.6001,1.9763740760803223,0.801,0.8702
36,0.72326,1.3744146851348877,0.001,0.89574,0.9413,0.6189,1.8798569767951965,0.817,0.8783
37,0.72454,1.3729524216842652,0.001,0.89808,0.94218,0.613,1.8836231065750122,0.811,0.8768
38,0.73058,1.356611020011902,0.001,0.90064,0.94358,0.6135,1.9549540019989013,0.8112,0.8795
39,0.73144,1.3487681519699097,0.0003162278,0.90288,0.94546,0.6118,1.9187630391120911,0.8088,0.8777
40,0.73484,1.3422704163742065,0.001,0.90332,0.94596,0.6244,1.9555773084640502,0.8138,0.8806
41,0.7373,1.330707318534851,0.001,0.90492,0.94666,0.6332,1.8216863428115844,0.8295,0.8891
42,0.74176,1.3194458085632323,0.001,0.90864,0.94968,0.614,1.9943204271316528,0.8116,0.8782
43,0.73982,1.3154863916778565,0.001,0.90788,0.94846,0.6305,1.909903821182251,0.8235,0.885
44,0.74572,1.302099150314331,0.0003162278,0.91132,0.951,0.6103,2.0126978176116945,0.8095,0.8704
45,0.74764,1.2989993728637694,0.001,0.91256,0.9511,0.6439,1.8258140124320983,0.8315,0.8897
46,0.74888,1.296488310394287,0.001,0.91124,0.95188,0.6309,1.859221213531494,0.8204,0.8814
47,0.75344,1.2783784126281739,0.001,0.91484,0.95372,0.6203,1.98389977312088,0.8166,0.878
48,0.75396,1.2759888432312012,0.001,0.9155,0.95438,0.6238,1.9010934016227723,0.8211,0.8814
49,0.75754,1.2698881324005127,0.0003162278,0.91786,0.95484,0.6119,2.0352011284828184,0.8104,0.8763
50,0.75754,1.2653246828079223,0.001,0.91866,0.95612,0.6381,1.8277776594161987,0.8337,0.8898
51,0.75986,1.2533648908615111,0.001,0.91968,0.95692,0.6069,2.0678949647903444,0.8072,0.8677
52,0.76052,1.2562695824813843,0.001,0.91936,0.95698,0.615,1.9889657294273377,0.8162,0.8802
53,0.76636,1.24283329372406,0.001,0.922,0.95794,0.6422,1.8737244466781615,0.8308,0.8914
54,0.76526,1.2429961443710327,0.001,0.92294,0.96,0.6522,1.7642525434494019,0.8397,0.8959
55,0.76982,1.228863190803528,0.001,0.92584,0.95968,0.6492,1.827869392299652,0.836,0.8987
56,0.77054,1.2215289642715454,0.001,0.92532,0.96158,0.6279,1.9050409247398377,0.8218,0.8873
57,0.7729,1.2229192753601075,0.001,0.92648,0.96144,0.6524,1.8180609040260316,0.8399,0.8955
