epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.13674,3.8346809911346433,0.001,0.2788,0.36954,0.1907,3.5509146186828615,0.3615,0.4638
1,0.2373,3.2253671952056884,0.001,0.43326,0.53834,0.2693,3.0452892976760864,0.4753,0.5875
2,0.29616,2.9393156838989256,0.001,0.50534,0.61192,0.3064,2.9103552907943726,0.5149,0.6227
3,0.34222,2.723909181060791,0.001,0.56092,0.6664,0.3502,2.6537235363006593,0.582,0.6776
4,0.37866,2.556247098083496,0.001,0.6021,0.70302,0.3766,2.592594916343689,0.6054,0.7047
5,0.4074,2.426811924209595,0.001,0.63632,0.73414,0.4337,2.340724383354187,0.655,0.7489
6,0.43294,2.325037597579956,0.001,0.65984,0.75528,0.4247,2.393805467033386,0.6498,0.742
7,0.45986,2.227794440536499,0.001,0.68412,0.77692,0.4559,2.2484973369598387,0.6805,0.7768
8,0.47736,2.1538893559265135,0.001,0.70306,0.79324,0.4499,2.318804592514038,0.6652,0.7588
9,0.49626,2.091875824928284,0.001,0.71724,0.8045,0.4686,2.2279050349235536,0.6881,0.7806
10,0.50952,2.0347460565948485,0.001,0.73162,0.81634,0.4957,2.112977149963379,0.713,0.8006
11,0.51822,1.9910443218231202,0.001,0.74106,0.82336,0.5161,2.002862598800659,0.7387,0.8243
12,0.53254,1.9471521695709229,0.001,0.75126,0.8311,0.4955,2.1217072443962097,0.7212,0.8066
13,0.54308,1.912747149887085,0.001,0.76282,0.84082,0.5025,2.08900857667923,0.7262,0.8129
14,0.55114,1.879631883354187,0.001,0.7678,0.84504,0.528,1.9972575136184691,0.746,0.8209
15,0.5598,1.8486123838806152,0.001,0.77458,0.85096,0.5457,1.938968685245514,0.7563,0.8362
16,0.56756,1.8194338765716553,0.001,0.78078,0.85536,0.5293,2.0164313055992125,0.7443,0.8248
17,0.5727,1.7995088608169556,0.001,0.78654,0.86068,0.5479,1.9238627943992614,0.7633,0.839
18,0.57988,1.7705721179199219,0.001,0.79362,0.86594,0.5316,2.0015214678764344,0.7533,0.8297
19,0.58654,1.7516303062820435,0.001,0.79988,0.86728,0.5463,1.9744891551971435,0.7518,0.8294
20,0.59204,1.7288167398071288,0.001,0.80238,0.8727,0.5456,1.9642659152984618,0.7584,0.8368
21,0.5955,1.7246081948852539,0.001,0.80748,0.87376,0.5576,1.9275613967895509,0.7679,0.843
22,0.59862,1.7051389809036255,0.0003162278,0.80924,0.87868,0.5462,1.9697279432296753,0.7559,0.8365
23,0.60528,1.6826685496139526,0.001,0.81248,0.88044,0.5402,1.982114570236206,0.7579,0.8331
24,0.60952,1.6718175628662109,0.001,0.8156,0.88188,0.549,1.9674198003768921,0.7651,0.8365
25,0.61484,1.6533030027770996,0.001,0.82032,0.88564,0.5564,1.9344222415924073,0.7663,0.8445
26,0.61698,1.6543044701766967,0.001,0.82006,0.88646,0.5474,2.0217587343215944,0.7542,0.831
27,0.62148,1.6305729733276366,0.001,0.8279,0.89164,0.5669,1.9227517798423768,0.772,0.8467
28,0.62502,1.6199560630035401,0.001,0.82858,0.89332,0.5569,1.9557674240112304,0.768,0.8404
29,0.62792,1.6121851477432252,0.001,0.8304,0.89494,0.5645,1.9287140314102174,0.7692,0.8447
30,0.63118,1.6004274878311158,0.001,0.83266,0.8953,0.5694,1.9283233266830444,0.7712,0.8468
31,0.63612,1.5859587028884887,0.001,0.83658,0.89764,0.5408,2.055180723953247,0.7516,0.8246
32,0.63822,1.583223846168518,0.001,0.83822,0.89854,0.5733,1.8800875453948975,0.7795,0.8518
33,0.64124,1.572054383468628,0.001,0.8378,0.89986,0.5667,1.951813553905487,0.7719,0.8425
34,0.64508,1.5639222301101685,0.001,0.84158,0.9009,0.5695,1.9502097341537477,0.773,0.8385
35,0.6431,1.558350339126587,0.001,0.84358,0.90242,0.5724,1.9430360543251037,0.7801,0.8505
36,0.649,1.5479723288726808,0.001,0.84474,0.90436,0.5769,1.9031612673759462,0.7835,0.8535
37,0.6495,1.5406451318359375,0.001,0.8465,0.9039,0.5781,1.868460785293579,0.7852,0.8534
38,0.65214,1.5353048960113524,0.001,0.8484,0.90626,0.5765,1.9016284729003907,0.7816,0.8516
39,0.6527,1.532398310699463,0.001,0.84968,0.90706,0.5696,1.9623289251327514,0.7691,0.8401
40,0.65232,1.5265968754577637,0.001,0.85102,0.90826,0.574,1.9206311611175537,0.7777,0.8573
41,0.65976,1.512492096748352,0.001,0.85338,0.91062,0.5795,1.8910236085891723,0.7871,0.8571
42,0.66232,1.5052737239456178,0.0003162278,0.85582,0.91156,0.5594,2.005517724609375,0.7668,0.8422
43,0.6627,1.503218150253296,0.001,0.85694,0.9125,0.5674,1.9806721351623535,0.7756,0.8457
44,0.6631,1.501316571083069,0.001,0.85506,0.91204,0.5857,1.8918305840492249,0.7861,0.8553
45,0.66676,1.4895667944717408,0.001,0.85696,0.91316,0.5601,2.03961534948349,0.7681,0.8434
46,0.6687,1.482201975631714,0.001,0.85878,0.91526,0.5541,2.1105221183776854,0.7568,0.831
47,0.66742,1.4884832545089721,0.0003162278,0.8591,0.91346,0.5586,2.031314051914215,0.7665,0.8382
48,0.67164,1.4758341995620727,0.001,0.86114,0.91498,0.584,1.8996973651885987,0.7878,0.857
49,0.66776,1.4768469132614135,0.001,0.86158,0.91636,0.5502,2.1273894389152526,0.7548,0.8291
50,0.67656,1.463511358604431,0.001,0.86438,0.917,0.5672,1.9868266904830933,0.7754,0.8476
51,0.67396,1.4620908209228516,0.001,0.86594,0.91978,0.5866,1.9277731170654298,0.7901,0.8586
52,0.6743,1.4665218575668335,0.0003162278,0.86384,0.9167,0.582,1.9387649553298951,0.7857,0.8553
53,0.67566,1.4611206253814697,0.001,0.86578,0.91798,0.56,2.085154882335663,0.7657,0.8371
54,0.68136,1.4471212703323364,0.001,0.86834,0.91968,0.5634,2.0592580121994017,0.7722,0.8467
55,0.67988,1.4428978829956054,0.001,0.86814,0.92176,0.5807,1.962728189468384,0.7873,0.854
56,0.6822,1.4425620289230348,0.001,0.86962,0.92182,0.5565,2.1154586689949038,0.763,0.8347
57,0.68214,1.4383686597824097,0.0003162278,0.87114,0.92262,0.5793,1.9934100436210633,0.7752,0.8441
58,0.68274,1.436121338043213,0.001,0.8685,0.9223,0.5661,2.024576853656769,0.7757,0.8483
59,0.683,1.4303973679351807,0.001,0.87206,0.92498,0.5856,1.9367959834098816,0.7879,0.8579
60,0.6852,1.4286321714782715,0.001,0.87294,0.9226,0.5875,1.9590247398376466,0.7867,0.8546
61,0.68676,1.4277059666061402,0.001,0.87268,0.92386,0.5657,2.058707862663269,0.7709,0.843
62,0.68944,1.417384087562561,0.0003162278,0.87478,0.92576,0.5686,2.0567289052963256,0.7676,0.8392
63,0.6905,1.413504328765869,0.001,0.87518,0.92736,0.575,1.981028681755066,0.7846,0.8554
64,0.68968,1.414444208908081,0.001,0.87566,0.92564,0.5474,2.1827672454833986,0.7499,0.8261
65,0.69206,1.410230941696167,0.001,0.87626,0.92676,0.5797,1.9962921518325805,0.7782,0.8502
66,0.69242,1.412473441772461,0.001,0.8766,0.92628,0.594,1.9067429636955262,0.7955,0.8597
67,0.6915,1.4052133177185058,0.0003162278,0.87856,0.92942,0.5487,2.1471475105285647,0.7619,0.8374
68,0.69298,1.403697342529297,0.001,0.87794,0.92778,0.5861,1.9683725776672363,0.792,0.8594
69,0.69702,1.400967953186035,0.001,0.87892,0.92706,0.565,2.0904328786849975,0.7728,0.8443
70,0.6948,1.3995926994132997,0.001,0.8784,0.92898,0.5707,2.0442148936271667,0.7748,0.8474
71,0.6992,1.3899608158111572,0.001,0.87978,0.92938,0.5744,2.044853137779236,0.7801,0.8485
72,0.69902,1.3900338815307618,0.0003162278,0.88072,0.92986,0.5304,2.389679386329651,0.7325,0.8102
73,0.6989,1.3883791470718383,0.001,0.88214,0.93048,0.5708,2.0565290625572206,0.7747,0.8464
74,0.69804,1.3876362313079833,0.001,0.87984,0.93068,0.553,2.195712308692932,0.7609,0.835
75,0.70066,1.3811304272842406,0.001,0.8822,0.9316,0.5554,2.2027244499206544,0.7601,0.8319
76,0.69922,1.3880973799896241,0.001,0.87974,0.92984,0.5554,2.1813498392105104,0.7621,0.831
77,0.70394,1.3717345141983033,0.0003162278,0.8837,0.93366,0.5763,2.05637841091156,0.7787,0.8488
78,0.69966,1.3798619025802612,0.001,0.88288,0.9314,0.5695,2.1022401700019837,0.7645,0.8367
79,0.703,1.3704354208374023,0.001,0.8868,0.93394,0.5852,1.9899449946403502,0.7909,0.8577
80,0.70604,1.370509741668701,0.001,0.88294,0.93062,0.5798,2.022754376602173,0.7833,0.8529
81,0.76426,1.1653762174606324,1e-04,0.91896,0.95512,0.658,1.6386746568679809,0.8402,0.898
