epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.48126,2.4386269332504273,0.001,0.80524,0.92376,0.5177,1.955003446006775,0.8255,0.9353
1,0.6024,1.5398118817901612,0.001,0.8768,0.95994,0.6194,1.4675581741333008,0.8818,0.9615
2,0.65812,1.314747670059204,0.001,0.90476,0.97076,0.6454,1.327073044681549,0.9131,0.9753
3,0.69626,1.183946386051178,0.001,0.91972,0.97714,0.635,1.4698766932487488,0.9008,0.969
4,0.72784,1.0886568780899049,0.001,0.93234,0.98074,0.6843,1.2412089174747467,0.9171,0.978
5,0.74976,1.0149263590812683,0.001,0.942,0.98462,0.7243,1.1312153540611267,0.9331,0.9806
6,0.76456,0.960855143661499,0.001,0.94688,0.98562,0.7521,1.0154322240352631,0.9443,0.9836
7,0.78116,0.9090921408081055,0.001,0.9518,0.98754,0.7279,1.0566669958114625,0.9411,0.9813
8,0.79464,0.8685103236198425,0.001,0.95626,0.98902,0.7421,1.033151782131195,0.9399,0.9843
9,0.80232,0.8349914723014832,0.001,0.95848,0.98946,0.7389,1.058770667409897,0.9345,0.9769
10,0.81108,0.8046543937683105,0.001,0.96186,0.99012,0.7503,1.052699241924286,0.9333,0.9787
11,0.81756,0.7828838536834717,0.001,0.964,0.99124,0.7874,0.9192288123130798,0.939,0.9793
12,0.82636,0.7566185152435303,0.001,0.96544,0.9917,0.7356,1.0508625730991363,0.9368,0.9823
13,0.83234,0.7369788349914551,0.001,0.96844,0.99266,0.8108,0.8320964064598083,0.9622,0.9898
14,0.83826,0.7165707319259643,0.001,0.96972,0.99332,0.6586,1.5152427485466002,0.926,0.9833
15,0.8417,0.7005619974136352,0.001,0.97132,0.99344,0.7613,1.03809003367424,0.9332,0.9757
16,0.84576,0.6852547073173523,0.001,0.9726,0.9942,0.743,1.1022133997440338,0.9396,0.9832
17,0.85318,0.6657579396820068,0.001,0.97406,0.99422,0.8074,0.8212923288345337,0.9585,0.9906
18,0.85464,0.6554163369178772,0.001,0.97608,0.9948,0.8107,0.7909819103717805,0.9669,0.992
19,0.85784,0.6487233519554139,0.001,0.9753,0.99462,0.7967,0.8219997836589813,0.9578,0.9883
20,0.8599,0.6386341664981842,0.001,0.97664,0.99472,0.8309,0.7347879226207733,0.972,0.9921
21,0.86608,0.6255192373466492,0.001,0.97714,0.99492,0.7818,0.9482465425014496,0.9591,0.9885
22,0.86786,0.6155718834686279,0.001,0.97822,0.99522,0.8305,0.7818799296617508,0.9621,0.9871
23,0.8705,0.6103778366470337,0.001,0.97816,0.99544,0.8023,0.8556632038593293,0.9486,0.9849
24,0.87086,0.5999388685798644,0.001,0.97988,0.9963,0.7874,0.907881025648117,0.9438,0.9793
25,0.87282,0.5969054531288147,0.0003162278,0.97986,0.99614,0.7898,0.9304001610755921,0.9452,0.9809
26,0.8773,0.584244909286499,0.001,0.98028,0.99592,0.8144,0.802920010137558,0.9646,0.9927
27,0.87868,0.5820494454574585,0.001,0.98074,0.99548,0.8163,0.7956292273044586,0.9579,0.987
28,0.87958,0.5735201050376892,0.001,0.9818,0.99636,0.7928,0.944562108039856,0.9434,0.985
29,0.88126,0.5685265080833435,0.001,0.9817,0.99654,0.8431,0.6928202567100525,0.9747,0.9946
30,0.88238,0.563563827342987,0.001,0.982,0.9966,0.7877,0.9362565455436707,0.9415,0.9826
31,0.88446,0.5583145382499695,0.001,0.98248,0.99628,0.8221,0.7827673532485961,0.9587,0.9886
32,0.88502,0.55547125207901,0.001,0.98236,0.99636,0.7893,0.949538197684288,0.9477,0.9864
33,0.8872,0.5485345420837402,0.001,0.9841,0.99674,0.8353,0.77485001912117,0.9694,0.9922
34,0.88994,0.5403634136772156,0.0003162278,0.98424,0.99696,0.8355,0.7070394448280335,0.973,0.9942
35,0.89072,0.5390125250148773,0.001,0.9842,0.99706,0.7658,1.0550712230682373,0.9305,0.9769
