epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.4768,1.7956169871520997,0.001,0.8026,0.92016,0.5692,1.508077547454834,0.8596,0.9554
1,0.60178,1.393533370285034,0.001,0.87854,0.95802,0.6277,1.331178337097168,0.8957,0.9716
2,0.65564,1.211908936691284,0.001,0.90482,0.971,0.6386,1.279379113483429,0.9042,0.9705
3,0.6973,1.0938959599113465,0.001,0.92086,0.97638,0.7119,1.048472231864929,0.9304,0.9811
4,0.7334,0.9972896199417114,0.001,0.93394,0.9811,0.7356,0.987753013753891,0.9366,0.9835
5,0.7474,0.9466761215400695,0.001,0.9415,0.9843,0.76,0.9249095825195313,0.942,0.9856
6,0.7667,0.8948699764442444,0.001,0.94758,0.98512,0.7894,0.8424538162231445,0.953,0.9876
7,0.77988,0.8557961926269532,0.001,0.95182,0.98732,0.7717,0.8902741569519043,0.9467,0.986
8,0.7898,0.8283590480804444,0.001,0.95328,0.9882,0.7885,0.8258922004699707,0.9571,0.9903
9,0.79792,0.8024475448036194,0.001,0.9575,0.98908,0.7959,0.8165029294013977,0.9587,0.9897
10,0.8052,0.7775570909690857,0.001,0.96046,0.98994,0.7906,0.8436569114685059,0.9524,0.9868
11,0.81244,0.7557590650749206,0.001,0.96276,0.99088,0.8093,0.7860651835441589,0.9605,0.9904
12,0.8208,0.7360636096477509,0.001,0.96484,0.99162,0.7951,0.8616204895019531,0.9563,0.9873
13,0.82644,0.718698741016388,0.001,0.96642,0.9916,0.7851,0.8370988994121552,0.9586,0.9906
14,0.82984,0.7058477345848083,0.001,0.96834,0.993,0.8167,0.7590760217666626,0.9675,0.9903
15,0.832,0.695281814994812,0.001,0.9694,0.99296,0.793,0.86644473528862,0.9514,0.9881
16,0.83814,0.6840829148292541,0.001,0.97006,0.9932,0.8094,0.7862533485889435,0.9614,0.988
17,0.84132,0.6743896467781066,0.001,0.97176,0.9932,0.7714,0.9239530120372772,0.9478,0.9853
18,0.84304,0.6665865702819824,0.001,0.97216,0.99338,0.7685,0.9554410212039948,0.9536,0.9886
19,0.84926,0.6513589869499207,0.0003162278,0.97352,0.99406,0.8087,0.7841871120929718,0.9607,0.9884
20,0.84972,0.6488176359558105,0.001,0.97318,0.99382,0.8396,0.6858962745666504,0.9691,0.9925
21,0.85178,0.6378963995361329,0.001,0.97528,0.99446,0.8389,0.6873508257389068,0.9715,0.9925
22,0.85506,0.631601461353302,0.001,0.97522,0.9944,0.8323,0.7172001356124877,0.9696,0.9931
23,0.85894,0.6211847177886963,0.001,0.97674,0.9952,0.8071,0.784599693441391,0.9642,0.9911
24,0.85808,0.6244725985336304,0.001,0.977,0.9944,0.8353,0.7125166171550751,0.9709,0.9927
25,0.86238,0.6138431337070465,0.0003162278,0.97718,0.99456,0.8331,0.7311896433115006,0.9655,0.9918
26,0.86364,0.6124472638702393,0.001,0.9772,0.99484,0.826,0.738188257932663,0.9665,0.9878
27,0.862,0.6076006762695313,0.001,0.97884,0.99534,0.8453,0.7042573126316071,0.9692,0.9921
28,0.86734,0.6005681353473663,0.001,0.9782,0.99546,0.8443,0.6959096438407898,0.9688,0.9921
