epoch,acc,loss,lr,top3_acc,top_k_categorical_accuracy,val_acc,val_loss,val_top3_acc,val_top_k_categorical_accuracy
0,0.093,4.359206375274658,0.001,0.2037,0.2815,0.1455,3.926105194091797,0.3015,0.3915
1,0.20488,3.5418204244995115,0.001,0.38386,0.4868,0.2345,3.3763649848937987,0.4285,0.5383
2,0.27206,3.1753554033660887,0.001,0.47626,0.58082,0.2885,3.1052882362365724,0.4975,0.6048
3,0.32616,2.9082608198547364,0.001,0.54478,0.64918,0.335,2.89184361743927,0.551,0.6536
4,0.36776,2.722128030395508,0.001,0.58906,0.69152,0.383,2.658727851867676,0.6091,0.7107
5,0.40226,2.5658558420562745,0.001,0.62892,0.72598,0.4035,2.5904531229019163,0.6287,0.7163
6,0.43386,2.4392970906829836,0.001,0.65956,0.75384,0.4261,2.4709236415863036,0.6545,0.7465
7,0.4597,2.3310351723480225,0.001,0.68488,0.7757,0.4478,2.429963202857971,0.6685,0.7596
8,0.47818,2.2467553723144533,0.001,0.70706,0.794,0.4352,2.4852588903427124,0.6569,0.7566
9,0.50228,2.1683024629211425,0.001,0.72254,0.8089,0.4825,2.253639855957031,0.7009,0.7859
10,0.517,2.1072642375946047,0.001,0.73886,0.82138,0.4462,2.4371913356781008,0.6761,0.7619
11,0.53622,2.0385348343658447,0.001,0.75236,0.83176,0.5054,2.1906360076904297,0.7163,0.807
12,0.5478,1.9959046724700928,0.001,0.76312,0.84076,0.5044,2.193849078845978,0.7202,0.8049
13,0.55778,1.9526740131378173,0.001,0.77434,0.8518,0.4938,2.2836302291870116,0.7133,0.7928
14,0.56982,1.909547060394287,0.001,0.78232,0.85782,0.5223,2.120424315261841,0.7434,0.8237
15,0.5798,1.8732920690155028,0.001,0.79224,0.86526,0.5121,2.2248415586471557,0.7248,0.8105
16,0.58722,1.841439260444641,0.001,0.8001,0.86976,0.5117,2.248575180244446,0.7281,0.8057
17,0.60026,1.808798157043457,0.001,0.80746,0.87496,0.5277,2.193000741958618,0.7351,0.8191
18,0.60564,1.7894996155548095,0.001,0.81168,0.87658,0.5601,2.0308517186164856,0.7621,0.8405
19,0.61162,1.763139619140625,0.001,0.81986,0.88584,0.5315,2.193845780181885,0.7434,0.8207
20,0.6207,1.7364209748840331,0.001,0.8241,0.88782,0.5543,2.065456919384003,0.764,0.8391
21,0.62584,1.7196922662353515,0.001,0.82894,0.89348,0.5363,2.16824988822937,0.7477,0.8268
22,0.63374,1.6961860257339478,0.001,0.83166,0.89444,0.5464,2.161872198295593,0.7458,0.8224
23,0.63922,1.672920751953125,0.0003162278,0.83938,0.90052,0.557,2.0965277324676515,0.7644,0.8373
24,0.64722,1.6558162990188598,0.001,0.8424,0.90154,0.5684,2.0204681985855104,0.7733,0.8494
25,0.65246,1.6344917774581909,0.001,0.84726,0.90644,0.5265,2.28299435300827,0.7328,0.8116
26,0.65584,1.6245539153671265,0.001,0.84926,0.9072,0.5537,2.1231874431610107,0.7586,0.8325
